index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
98,98,입금,인터넷뱅킹 대량이체,    손보수수료,"9,120,000","9,120,000",소득,기타소득,,,,,,,,,,,,,,0000손보수수료,5,료수수보손0000
112,112,입금,인터넷뱅킹 대량이체,    월개인저작료,"62,000","62,000",소득,기타소득,,,,,,,,,,,,,,0000월개인저작료,6,료작저인개월0000
121,121,입금,전자뱅킹예약건별이체,    차량임대료, - , - ,소득,기타소득,,,,,,,,,,,,,,0000차량임대료,5,료대임량차0000
160,160,입금,전자뱅킹예약건별이체,   호임대료,"2,200,000","2,200,000",소득,부동산수입,,,,,,,,,,,,,,000호임대료,4,료대임호000
371,371,입금,인터넷뱅킹 대량이체,  월급료,"2,114,000","2,114,000",소득,급여,,,,,,,,,,,,,,00월급료,3,료급월00
454,454,입금,인터넷뱅킹 대량이체,  월판매수수료,"3,209,000","3,483,000",소득,사업소득,,,,,,,,,,,,,,00월판매수수료,6,료수수매판월00
597,597,입금,인터넷뱅킹 대량이체, 월　강사료,"228,000","228,000",소득,기타소득,,,,,,,,,,,,,,0월0강사료,4,료사강0월0
599,599,입금,인터넷뱅킹 대량이체, 월　강연료,"1,180,000","1,180,000",소득,기타소득,,,,,,,,,,,,,,0월0강연료,4,료연강0월0
665,665,입금,인터넷뱅킹 대량이체, 월　수수료,"340,000","340,000",소득,기타소득,,,,,,,,,,,,,,0월0수수료,4,료수수0월0
686,686,입금,인터넷뱅킹 대량이체, 월　이동전화료, - ,"20,000",입금이체,생활비입금,,,,,,,,,,,,,,0월0이동전화료,6,료화전동이0월0
701,701,입금,인터넷뱅킹 대량이체, 월　중간관리수수료,"9,760,000","9,760,000",소득,기타소득,,,,,,,,,,,,,,0월0중간관리수수료,8,료수수리관간중0월0
726,726,입금,인터넷뱅킹 대량이체, 월　판매수수료,"45,126,000","45,126,000",소득,기타소득,,,,,,,,,,,,,,0월0판매수수료,6,료수수매판0월0
736,736,입금,인터넷뱅킹 대량이체, 월　ＣＡＴ수수료,"10,000","10,000",소득,기타소득,,,,,,,,,,,,,,0월0ＣＡＴ수수료,7,료수수ＴＡＣ0월0
746,746,입금,인터넷뱅킹 대량이체, 월강사료, - ,"86,000",소득,기타소득,,,,,,,,,,,,,,0월강사료,4,료사강월0
785,785,입금,인터넷뱅킹 대량이체, 월급료, - , - ,소득,급여,,,,,,,,,,,,,,0월급료,3,료급월0
