index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
4071,4071,입금,타행자동이체-전자금융부,국민-주택청약, - , - ,금융수익,저축/투자,,,,,,,,,,,,,,국민-주택청약,6,약청택주-민국
4073,4073,입금,타행자동이체-전자금융부,국민-최창규 주택청약, - , - ,금융수익,저축/투자,,,,,,,,,,,,,,국민-최창규0주택청약,9,약청택주0규창최-민국
4443,4443,입금,납부자자동 입금이체,국민－주택청약금,"100,000","100,000",금융수익,저축/투자,,,,,,,,,,,,,,국민－주택청약금,7,금약청택주－민국
4625,4625,입금,타행자동이체-전자금융부,금고-정기적금, - , - ,금융수익,저축/투자,,,,,,,,,,,,,,금고-정기적금,6,금적기정-고금
4641,4641,입금,납부자자동 입금이체,금고－김승유청약통장,"20,000","20,000",금융수익,저축/투자,,,,,,,,,,,,,,금고－김승유청약통장,9,장통약청유승김－고금
4665,4665,입금,납부자자동 입금이체,금고－승주유주청약, - , - ,금융수익,저축/투자,,,,,,,,,,,,,,금고－승주유주청약,8,약청주유주승－고금
4702,4702,입금,납부자자동 입금이체,금고－채원청약통장,"20,000","20,000",금융수익,저축/투자,,,,,,,,,,,,,,금고－채원청약통장,8,장통약청원채－고금
5271,5271,입금,타행자동이체-전자금융부,기업-정선화청약, - , - ,금융수익,저축/투자,,,,,,,,,,,,,,기업-정선화청약,7,약청화선정-업기
5917,5917,입금,타행자동이체-전자금융부,농협-주택청약, - , - ,금융수익,저축/투자,,,,,,,,,,,,,,농협-주택청약,6,약청택주-협농
8792,8792,입금,납부자자동 입금이체,산업－주택청약예금,"250,000","250,000",금융수익,저축/투자,,,,,,,,,,,,,,산업－주택청약예금,8,금예약청택주－업산
10612,10612,입금,납부자자동 입금이체,신한－주택청약,"100,000","100,000",금융수익,저축/투자,,,,,,,,,,,,,,신한－주택청약,6,약청택주－한신
10653,10653,입금,납부자자동 입금이체,신한－현대저축은행,"130,000","130,000",소득,기타소득,,,,,,,,,,,,,,신한－현대저축은행,8,행은축저대현－한신
15744,15744,입금,납부자자동 입금이체,하나－시골부모님적금,"100,000","100,000",입금이체,경조사/용돈입금,,,,,,,,,,,,,,하나－시골부모님적금,9,금적님모부골시－나하
15774,15774,입금,납부자자동 입금이체,하나－연숙신한저축보,"100,000","100,000",금융수익,보험,,,,,,,,,,,,,,하나－연숙신한저축보,9,보축저한신숙연－나하
15895,15895,입금,납부자자동 입금이체,하나－재형저축,"20,000","20,000",금융수익,저축/투자,,,,,,,,,,,,,,하나－재형저축,6,축저형재－나하
