index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
3703,3703,입금,전자뱅킹예약건별이체,경순kbbc입금,"97,000","97,000",입금이체,기타입금,,,,,,,,,,,,,,경순kbbc입금,8,금입cbbk순경
3974,3974,입금,일반대외대량 입금이체,교통비입금, - ,"270,000",입금이체,생활비입금,,,,,,,,,,,,,,교통비입금,5,금입비통교
4653,4653,입금,납부자자동 입금이체,금고－매월입금,"650,000","650,000",입금이체,생활비입금,,,,,,,,,,,,,,금고－매월입금,6,금입월매－고금
6933,6933,입금,일반대출일괄실행,대출금입금,"164,000,000","164,000,000",입금이체,대출금,,,,,,,,,,,,,,대출금입금,5,금입금출대
7810,7810,입금,아파트관리비 출금이체,모계좌입금, - ,"661,000",입금이체,기타입금,,,,,,,,,,,,,,모계좌입금,5,금입좌계모
7818,7818,입금,펌뱅킹 입금이체,모아Ｐ계좌입금, - ,"500,000",금융수익,페이백,,,,,,,,,,,,,,모아Ｐ계좌입금,7,금입좌계Ｐ아모
8394,8394,입금,펌뱅킹 입금이체,복지비입금,"161,000","1,331,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,복지비입금,5,금입비지복
10141,10141,입금,인터넷뱅킹 대량이체,시간외입금,"986,000","986,000",소득,급여,,,,,,,,,,,,,,시간외입금,5,금입외간시
11512,11512,입금,연금지급,연금입금, - ,"2,141,000",금융수익,연금,,,,,,,,,,,,,,연금입금,4,금입금연
11716,11716,입금,인터넷뱅킹 대량이체,오류분재입금, - ,"7,425,000",입금이체,환급/환불,,,,,,,,,,,,,,오류분재입금,6,금입재분류오
12318,12318,입금,펌뱅킹 입금이체,웰리치Ｐ입금, - ,"25,000",금융수익,페이백,,,,,,,,,,,,,,웰리치Ｐ입금,6,금입Ｐ치리웰
13048,13048,입금,인터넷뱅킹 대량이체,입금, - ,"31,000",입금이체,기타입금,,,,,,,,,,,,,,입금,2,금입
13049,13049,입금,전자뱅킹예약건별이체,입금, - ,"31,000",입금이체,기타입금,,,,,,,,,,,,,,입금,2,금입
13284,13284,입금,전자어음 입금처리 및 수수료출금처리,전자어음입금, - ,"215,000,000",금융수익,저축/투자,,,,,,,,,,,,,,전자어음입금,6,금입음어자전
13306,13306,입금,신탁이자원가,전환이자입금, - , - ,금융수익,이자,,,,,,,,,,,,,,전환이자입금,6,금입자이환전
14043,14043,입금,일반대출일괄실행,주택연금대출입금, - ,"50,000,000",입금이체,대출금,,,,,,,,,,,,,,주택연금대출입금,8,금입출대금연택주
14448,14448,입금,펌뱅킹 입금이체,체크취소입금, - ,"2,451,000",입금이체,환급/환불,,,,,,,,,,,,,,체크취소입금,6,금입소취크체
14581,14581,입금,인터넷뱅킹 대량이체,출장정산입금,"39,000","39,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,출장정산입금,6,금입산정장출
14705,14705,입금,일반대외대량 입금이체,케이카배당금입금,"22,000","4,215,000",금융수익,저축/투자,,,,,,,,,,,,,,케이카배당금입금,8,금입금당배카이케
14962,14962,입금,인터넷뱅킹 대량이체,타행불능재입금, - ,"539,000",입금이체,환급/환불,,,,,,,,,,,,,,타행불능재입금,7,금입재능불행타
15311,15311,입금,인터넷뱅킹 대량이체,포스코케미칼입금, - ,"2,957,000",입금이체,회사입금,,,,,,,,,,,,,,포스코케미칼입금,8,금입칼미케코스포
17807,17807,입금,대외대량이체 자금정산,ＣＭＳ입금, - , - ,입금이체,기타입금,,,,,,,,,,,,,,ＣＭＳ입금,5,금입ＳＭＣ
44543,44543,지급,타행자동이체-전자금융부,국민-실손분입금, - , - ,금융,보험료,,,,,,,,,,,,,,국민-실손분입금,7,금입분손실-민국
53164,53164,지급,요구불간계좌이체,나나환희통장입금, - , - ,개인거래,기타출금,,,,,,,,,,,,,,나나환희통장입금,8,금입장통희환나나
58872,58872,지급,요구불간계좌이체,대출금입금, - , - ,금융,대출금상환,,,,,,,,,,,,,,대출금입금,5,금입금출대
