,개체명,거래코드,단어,단어의미,단어일련번호,데이터셋출처,분류,분류번호,완료여부,입출금구분,적요,적요 설명,적요구조,적요구조일련번호,적요일련번호,최대금액,최소금액,출처번호,확인용
0,단체명,급여 입금이체,보수교육중증,보수교육중증,0.0,,기타소득,,1.0,입금,보수교육중증협회,협회 으로(로) 입금된 내역의 적요이다.,,,,"30,000","30,000",,8367.0
1,협회,급여 입금이체,협회,협회,1.0,,기타소득,,1.0,입금,보수교육중증협회,협회 으로(로) 입금된 내역의 적요이다.,,,,"30,000","30,000",,8367.0
2,단체명,인터넷뱅킹 대량이체,장애인,장애인,0.0,,기타소득,,1.0,입금,장애인봉사협회,봉사협회 으로(로) 입금된 내역의 적요이다.,,,,"1,594,000","1,594,000",,13139.0
3,협회명,인터넷뱅킹 대량이체,봉사,봉사,1.0,,기타소득,,1.0,입금,장애인봉사협회,봉사협회 으로(로) 입금된 내역의 적요이다.,,,,"1,594,000","1,594,000",,13139.0
4,협회,인터넷뱅킹 대량이체,협회,협회,2.0,,기타소득,,1.0,입금,장애인봉사협회,봉사협회 으로(로) 입금된 내역의 적요이다.,,,,"1,594,000","1,594,000",,13139.0
5,단체명,인터넷뱅킹 대량이체,전기철도,전기철도,0.0,,기타소득,,1.0,입금,전기철도협회,협회 으로(로) 입금된 내역의 적요이다.,,,,"133,000","133,000",,13245.0
6,협회,인터넷뱅킹 대량이체,협회,협회,1.0,,기타소득,,1.0,입금,전기철도협회,협회 으로(로) 입금된 내역의 적요이다.,,,,"133,000","133,000",,13245.0
7,단체명,인터넷뱅킹 대량이체,한국감정평가사,한국감정평가사,0.0,,기타소득,,1.0,입금,한국감정평가사협회,협회 으로(로) 입금된 내역의 적요이다.,,,,"55,000", - ,,16092.0
8,협회,인터넷뱅킹 대량이체,협회,협회,1.0,,기타소득,,1.0,입금,한국감정평가사협회,협회 으로(로) 입금된 내역의 적요이다.,,,,"55,000", - ,,16092.0
9,단체명,인터넷뱅킹 대량이체,한국원양,한국원양,0.0,,기타소득,,1.0,입금,한국원양산업협회,산업협회 으로(로) 입금된 내역의 적요이다.,,,,"1,325,000","1,325,000",,16179.0
10,협회명,인터넷뱅킹 대량이체,산업,산업,1.0,,기타소득,,1.0,입금,한국원양산업협회,산업협회 으로(로) 입금된 내역의 적요이다.,,,,"1,325,000","1,325,000",,16179.0
11,협회,인터넷뱅킹 대량이체,협회,협회,2.0,,기타소득,,1.0,입금,한국원양산업협회,산업협회 으로(로) 입금된 내역의 적요이다.,,,,"1,325,000","1,325,000",,16179.0
12,단체명,인터넷뱅킹 대량이체,한국전기기술인,한국전기기술인,0.0,,기타소득,,1.0,입금,한국전기기술인협회,협회 으로(로) 입금된 내역의 적요이다.,,,,"2,731,000", - ,,16196.0
13,협회,인터넷뱅킹 대량이체,협회,협회,1.0,,기타소득,,1.0,입금,한국전기기술인협회,협회 으로(로) 입금된 내역의 적요이다.,,,,"2,731,000", - ,,16196.0
14,단체명,인터넷뱅킹 대량이체,한국한센,한국한센,0.0,,기타소득,,1.0,입금,한국한센복지협회,복지협회 으로(로) 입금된 내역의 적요이다.,,,,"6,960,000","97,000",,16263.0
15,협회명,인터넷뱅킹 대량이체,복지,복지,1.0,,기타소득,,1.0,입금,한국한센복지협회,복지협회 으로(로) 입금된 내역의 적요이다.,,,,"6,960,000","97,000",,16263.0
16,협회,인터넷뱅킹 대량이체,협회,협회,2.0,,기타소득,,1.0,입금,한국한센복지협회,복지협회 으로(로) 입금된 내역의 적요이다.,,,,"6,960,000","97,000",,16263.0
17,단체명,인터넷뱅킹 대량이체,한국화학물질관리,한국화학물질관리,0.0,,기타소득,,1.0,입금,한국화학물질관리협회,협회 으로(로) 입금된 내역의 적요이다.,,,,"4,064,000","7,000",,16272.0
18,협회,인터넷뱅킹 대량이체,협회,협회,1.0,,기타소득,,1.0,입금,한국화학물질관리협회,협회 으로(로) 입금된 내역의 적요이다.,,,,"4,064,000","7,000",,16272.0
19,단체명,인터넷뱅킹 대량이체,한국환경,한국환경,0.0,,기타소득,,1.0,입금,한국환경산업협회,산업협회 으로(로) 입금된 내역의 적요이다.,,,,"1,841,000","1,841,000",,16273.0
20,협회명,인터넷뱅킹 대량이체,산업,산업,1.0,,기타소득,,1.0,입금,한국환경산업협회,산업협회 으로(로) 입금된 내역의 적요이다.,,,,"1,841,000","1,841,000",,16273.0
21,협회,인터넷뱅킹 대량이체,협회,협회,2.0,,기타소득,,1.0,입금,한국환경산업협회,산업협회 으로(로) 입금된 내역의 적요이다.,,,,"1,841,000","1,841,000",,16273.0
22,단체명,인터넷뱅킹 대량이체,한국EAP,한국EAP,0.0,,기타소득,,1.0,입금,한국ＥＡＰ협회,협회 으로(로) 입금된 내역의 적요이다.,,,,"99,000","99,000",,16281.0
23,협회,인터넷뱅킹 대량이체,협회,협회,1.0,,기타소득,,1.0,입금,한국ＥＡＰ협회,협회 으로(로) 입금된 내역의 적요이다.,,,,"99,000","99,000",,16281.0
24,단체명,급여 입금이체,항만,항만,0.0,,기타소득,,1.0,입금,항만협회,협회 으로(로) 입금된 내역의 적요이다.,,,,"2,405,000","2,405,000",,16510.0
25,협회,급여 입금이체,협회,협회,1.0,,기타소득,,1.0,입금,항만협회,협회 으로(로) 입금된 내역의 적요이다.,,,,"2,405,000","2,405,000",,16510.0
26,단체명,전자뱅킹예약건별이체,해외자원개발,해외자원개발,0.0,,기타소득,,1.0,입금,해외자원개발협회,협회 으로(로) 입금된 내역의 적요이다.,,,,"47,000", - ,,16531.0
27,협회,전자뱅킹예약건별이체,협회,협회,1.0,,기타소득,,1.0,입금,해외자원개발협회,협회 으로(로) 입금된 내역의 적요이다.,,,,"47,000", - ,,16531.0
28,단체명,펌뱅킹 출금이체,가정,가정,0.0,,회비,,1.0,지급,가정평화협회,평화협회 으로(로) 이체한 내역의 적요이다.,,,,"12,000", - ,,41020.0
29,협회명,펌뱅킹 출금이체,평화,평화,1.0,,회비,,1.0,지급,가정평화협회,평화협회 으로(로) 이체한 내역의 적요이다.,,,,"12,000", - ,,41020.0
30,협회,펌뱅킹 출금이체,협회,협회,2.0,,회비,,1.0,지급,가정평화협회,평화협회 으로(로) 이체한 내역의 적요이다.,,,,"12,000", - ,,41020.0
31,단체명,CMS공동망 출금이체,가톨릭영화인,가톨릭영화인,0.0,,회비,,1.0,지급,가톨릭영화인협회,협회 으로(로) 이체한 내역의 적요이다.,,,,"10,000","10,000",,41067.0
32,협회,CMS공동망 출금이체,협회,협회,1.0,,회비,,1.0,지급,가톨릭영화인협회,협회 으로(로) 이체한 내역의 적요이다.,,,,"10,000","10,000",,41067.0
33,단체명,CMS공동망 출금이체,건설기계정비,건설기계정비,0.0,,회비,,1.0,지급,건설기계정비협회,협회 으로(로) 이체한 내역의 적요이다.,,,,"150,000","100,000",,42034.0
34,협회,CMS공동망 출금이체,협회,협회,1.0,,회비,,1.0,지급,건설기계정비협회,협회 으로(로) 이체한 내역의 적요이다.,,,,"150,000","100,000",,42034.0
35,단체명,CMS공동망 출금이체,경기,경기,0.0,,회비,,1.0,지급,경기개별화물협회,개별화물협회 으로(로) 이체한 내역의 적요이다.,,,,"10,000", - ,,42068.0
36,협회명,CMS공동망 출금이체,개별화물,개별화물,1.0,,회비,,1.0,지급,경기개별화물협회,개별화물협회 으로(로) 이체한 내역의 적요이다.,,,,"10,000", - ,,42068.0
37,협회,CMS공동망 출금이체,협회,협회,2.0,,회비,,1.0,지급,경기개별화물협회,개별화물협회 으로(로) 이체한 내역의 적요이다.,,,,"10,000", - ,,42068.0
38,단체명,CMS공동망 출금이체,경기도용달,경기도용달,0.0,,회비,,1.0,지급,경기도용달협회,협회 으로(로) 이체한 내역의 적요이다.,,,,"7,000", - ,,42077.0
39,협회,CMS공동망 출금이체,협회,협회,1.0,,회비,,1.0,지급,경기도용달협회,협회 으로(로) 이체한 내역의 적요이다.,,,,"7,000", - ,,42077.0
