,개체명,거래코드,단어,단어의미,단어일련번호,데이터셋출처,분류,분류번호,완료여부,입출금구분,적요,적요 설명,적요구조,적요구조일련번호,적요일련번호,최대금액,최소금액,출처번호,확인용
0,알수없음,인터넷뱅킹 대량이체,루,루,0.0,,환급/환불,,1.0,입금,  루    환불,환불으로 입금된 내역의 적요이다.,,,,"42,000","42,000",,282.0
1,금융용어,인터넷뱅킹 대량이체,환불,환불,1.0,,환급/환불,,1.0,입금,  루    환불,환불으로 입금된 내역의 적요이다.,,,,"42,000","42,000",,282.0
2,알수없음,인터넷뱅킹 대량이체,모,모,0.0,,환급/환불,,1.0,입금,  모    환불,환불으로 입금된 내역의 적요이다.,,,, - , - ,,286.0
3,금융용어,인터넷뱅킹 대량이체,환불,환불,1.0,,환급/환불,,1.0,입금,  모    환불,환불으로 입금된 내역의 적요이다.,,,, - , - ,,286.0
4,알수없음,인터넷뱅킹 대량이체,버,버,0.0,,환급/환불,,1.0,입금,  버    환불,환불으로 입금된 내역의 적요이다.,,,,"49,000","49,000",,290.0
5,금융용어,인터넷뱅킹 대량이체,환불,환불,1.0,,환급/환불,,1.0,입금,  버    환불,환불으로 입금된 내역의 적요이다.,,,,"49,000","49,000",,290.0
6,알수없음,인터넷뱅킹 대량이체,1월,1월,0.0,,환급/환불,,1.0,입금, 월 주환불,환불으로 입금된 내역의 적요이다.,,,,"57,000","57,000",,587.0
7,알수없음,인터넷뱅킹 대량이체,1주,1주,1.0,,환급/환불,,1.0,입금, 월 주환불,환불으로 입금된 내역의 적요이다.,,,,"57,000","57,000",,587.0
8,금융용어,인터넷뱅킹 대량이체,환불,환불,2.0,,환급/환불,,1.0,입금, 월 주환불,환불으로 입금된 내역의 적요이다.,,,,"57,000","57,000",,587.0
9,알수없음,인터넷뱅킹 대량이체,1월,1월,0.0,,환급/환불,,1.0,입금, 월 차환불,환불으로 입금된 내역의 적요이다.,,,,"102,000","5,000",,593.0
10,알수없음,인터넷뱅킹 대량이체,1차,1차,1.0,,환급/환불,,1.0,입금, 월 차환불,환불으로 입금된 내역의 적요이다.,,,,"102,000","5,000",,593.0
11,금융용어,인터넷뱅킹 대량이체,환불,환불,2.0,,환급/환불,,1.0,입금, 월 차환불,환불으로 입금된 내역의 적요이다.,,,,"102,000","5,000",,593.0
12,알수없음,인터넷뱅킹 대량이체,1월,1월,0.0,,환급/환불,,1.0,입금, 월　미사용환불,환불으로 입금된 내역의 적요이다.,,,, - , - ,,641.0
13,알수없음,인터넷뱅킹 대량이체,미사용,미사용,1.0,,환급/환불,,1.0,입금, 월　미사용환불,환불으로 입금된 내역의 적요이다.,,,, - , - ,,641.0
14,금융용어,인터넷뱅킹 대량이체,환불,환불,2.0,,환급/환불,,1.0,입금, 월　미사용환불,환불으로 입금된 내역의 적요이다.,,,, - , - ,,641.0
15,알수없음,인터넷뱅킹 대량이체,1월,1월,0.0,,환급/환불,,1.0,입금, 월석식환불,환불으로 입금된 내역의 적요이다.,,,, - , - ,,991.0
16,알수없음,인터넷뱅킹 대량이체,석식,석식,1.0,,환급/환불,,1.0,입금, 월석식환불,환불으로 입금된 내역의 적요이다.,,,, - , - ,,991.0
17,금융용어,인터넷뱅킹 대량이체,환불,환불,2.0,,환급/환불,,1.0,입금, 월석식환불,환불으로 입금된 내역의 적요이다.,,,, - , - ,,991.0
18,알수없음,인터넷뱅킹 대량이체,거주자,거주자,0.0,,환급/환불,,1.0,입금,거주자환불,환불으로 입금된 내역의 적요이다.,,,,"364,000", - ,,3593.0
19,금융용어,인터넷뱅킹 대량이체,환불,환불,1.0,,환급/환불,,1.0,입금,거주자환불,환불으로 입금된 내역의 적요이다.,,,,"364,000", - ,,3593.0
20,알수없음,일반대외대량 입금이체,기념주화,기념주화,0.0,,환급/환불,,1.0,입금,기념주화환불,환불으로 입금된 내역의 적요이다.,,,,"548,000","63,000",,5247.0
21,금융용어,일반대외대량 입금이체,환불,환불,1.0,,환급/환불,,1.0,입금,기념주화환불,환불으로 입금된 내역의 적요이다.,,,,"548,000","63,000",,5247.0
22,알수없음,인터넷뱅킹 대량이체,기프티엘,기프티엘,0.0,,환급/환불,,1.0,입금,기프티엘　환불,환불으로 입금된 내역의 적요이다.,,,,"20,000","5,000",,5443.0
23,금융용어,인터넷뱅킹 대량이체,환불,환불,1.0,,환급/환불,,1.0,입금,기프티엘　환불,환불으로 입금된 내역의 적요이다.,,,,"20,000","5,000",,5443.0
24,알수없음,인터넷뱅킹 대량이체,더메이,더메이,0.0,,환급/환불,,1.0,입금,더메이　환불,환불으로 입금된 내역의 적요이다.,,,,"94,000", - ,,7031.0
25,금융용어,인터넷뱅킹 대량이체,환불,환불,1.0,,환급/환불,,1.0,입금,더메이　환불,환불으로 입금된 내역의 적요이다.,,,,"94,000", - ,,7031.0
26,알수없음,인터넷뱅킹 대량이체,동원대학교,동원대학교,0.0,,환급/환불,,1.0,입금,동원대학교환불,환불으로 입금된 내역의 적요이다.,,,,"2,599,000","2,599,000",,7240.0
27,금융용어,인터넷뱅킹 대량이체,환불,환불,1.0,,환급/환불,,1.0,입금,동원대학교환불,환불으로 입금된 내역의 적요이다.,,,,"2,599,000","2,599,000",,7240.0
28,알수없음,인터넷뱅킹 대량이체,라이프효담,라이프효담,0.0,,환급/환불,,1.0,입금,라이프효담／환불,환불으로 입금된 내역의 적요이다.,,,,"713,000","713,000",,7442.0
29,금융용어,인터넷뱅킹 대량이체,환불,환불,1.0,,환급/환불,,1.0,입금,라이프효담／환불,환불으로 입금된 내역의 적요이다.,,,,"713,000","713,000",,7442.0
30,알수없음,펌뱅킹 입금이체,롯데카드,롯데카드,0.0,,환급/환불,,1.0,입금,롯데카드환불,환불으로 입금된 내역의 적요이다.,,,,"68,660,000", - ,,7512.0
31,금융용어,펌뱅킹 입금이체,환불,환불,1.0,,환급/환불,,1.0,입금,롯데카드환불,환불으로 입금된 내역의 적요이다.,,,,"68,660,000", - ,,7512.0
32,알수없음,인터넷뱅킹 대량이체,바이슬림,바이슬림,0.0,,환급/환불,,1.0,입금,바이슬림환불,환불으로 입금된 내역의 적요이다.,,,,"50,000","50,000",,8052.0
33,금융용어,인터넷뱅킹 대량이체,환불,환불,1.0,,환급/환불,,1.0,입금,바이슬림환불,환불으로 입금된 내역의 적요이다.,,,,"50,000","50,000",,8052.0
34,알수없음,인터넷뱅킹 대량이체,방과후비,방과후비,0.0,,환급/환불,,1.0,입금,방과후비환불,환불으로 입금된 내역의 적요이다.,,,,"2,000","2,000",,8204.0
35,금융용어,인터넷뱅킹 대량이체,환불,환불,1.0,,환급/환불,,1.0,입금,방과후비환불,환불으로 입금된 내역의 적요이다.,,,,"2,000","2,000",,8204.0
36,알수없음,CMS공동망 입금이체,방과후,방과후,0.0,,환급/환불,,1.0,입금,방과후환불,환불으로 입금된 내역의 적요이다.,,,,"7,000","7,000",,8209.0
37,금융용어,CMS공동망 입금이체,환불,환불,1.0,,환급/환불,,1.0,입금,방과후환불,환불으로 입금된 내역의 적요이다.,,,,"7,000","7,000",,8209.0
38,알수없음,펌뱅킹 입금이체,배달의민족,배달의민족,0.0,,환급/환불,,1.0,입금,배달의민족환불,환불으로 입금된 내역의 적요이다.,,,,"7,296,000", - ,,8221.0
39,금융용어,펌뱅킹 입금이체,환불,환불,1.0,,환급/환불,,1.0,입금,배달의민족환불,환불으로 입금된 내역의 적요이다.,,,,"7,296,000", - ,,8221.0
40,알수없음,펌뱅킹 입금이체,삼성생명자동,삼성생명자동,0.0,,환급/환불,,1.0,입금,삼성생명자동환불,환불으로 입금된 내역의 적요이다.,,,,"1,280,000", - ,,8931.0
41,금융용어,펌뱅킹 입금이체,환불,환불,1.0,,환급/환불,,1.0,입금,삼성생명자동환불,환불으로 입금된 내역의 적요이다.,,,,"1,280,000", - ,,8931.0
42,알수없음,일반대외대량 입금이체,삼육대,삼육대,0.0,,환급/환불,,1.0,입금,삼육대환불,환불으로 입금된 내역의 적요이다.,,,,"2,000","2,000",,9080.0
43,금융용어,일반대외대량 입금이체,환불,환불,1.0,,환급/환불,,1.0,입금,삼육대환불,환불으로 입금된 내역의 적요이다.,,,,"2,000","2,000",,9080.0
44,알수없음,인터넷뱅킹 대량이체,서비스,서비스,0.0,,환급/환불,,1.0,입금,서비스환불,환불으로 입금된 내역의 적요이다.,,,, - , - ,,9365.0
45,금융용어,인터넷뱅킹 대량이체,환불,환불,1.0,,환급/환불,,1.0,입금,서비스환불,환불으로 입금된 내역의 적요이다.,,,, - , - ,,9365.0
46,알수없음,인터넷뱅킹 대량이체,서초,서초,0.0,,환급/환불,,1.0,입금,서초 동환불,환불으로 입금된 내역의 적요이다.,,,,"50,000","50,000",,9495.0
47,알수없음,인터넷뱅킹 대량이체,1동,1동,1.0,,환급/환불,,1.0,입금,서초 동환불,환불으로 입금된 내역의 적요이다.,,,,"50,000","50,000",,9495.0
48,금융용어,인터넷뱅킹 대량이체,환불,환불,2.0,,환급/환불,,1.0,입금,서초 동환불,환불으로 입금된 내역의 적요이다.,,,,"50,000","50,000",,9495.0
49,알수없음,인터넷뱅킹 대량이체,석식비,석식비,0.0,,환급/환불,,1.0,입금,석식비환불,환불으로 입금된 내역의 적요이다.,,,,"31,000","12,000",,9518.0
50,금융용어,인터넷뱅킹 대량이체,환불,환불,1.0,,환급/환불,,1.0,입금,석식비환불,환불으로 입금된 내역의 적요이다.,,,,"31,000","12,000",,9518.0
51,알수없음,인터넷뱅킹 대량이체,성동센터,성동센터,0.0,,환급/환불,,1.0,입금,성동센터환불,환불으로 입금된 내역의 적요이다.,,,,"74,000","9,000",,9663.0
52,금융용어,인터넷뱅킹 대량이체,환불,환불,1.0,,환급/환불,,1.0,입금,성동센터환불,환불으로 입금된 내역의 적요이다.,,,,"74,000","9,000",,9663.0
53,알수없음,인터넷뱅킹 대량이체,시크폭스고객,시크폭스고객,0.0,,환급/환불,,1.0,입금,시크폭스고객환불,환불으로 입금된 내역의 적요이다.,,,,"48,000","48,000",,10178.0
54,금융용어,인터넷뱅킹 대량이체,환불,환불,1.0,,환급/환불,,1.0,입금,시크폭스고객환불,환불으로 입금된 내역의 적요이다.,,,,"48,000","48,000",,10178.0
55,알수없음,인터넷뱅킹 대량이체,야놀자데일리,야놀자데일리,0.0,,환급/환불,,1.0,입금,야놀자（데일리환불）,환불으로 입금된 내역의 적요이다.,,,,"158,000", - ,,11142.0
56,금융용어,인터넷뱅킹 대량이체,환불,환불,1.0,,환급/환불,,1.0,입금,야놀자（데일리환불）,환불으로 입금된 내역의 적요이다.,,,,"158,000", - ,,11142.0
57,알수없음,인터넷뱅킹 대량이체,얌희스프레드,얌희스프레드,0.0,,환급/환불,,1.0,입금,얌희스프레드　환불,환불으로 입금된 내역의 적요이다.,,,,"23,000","7,000",,11153.0
58,금융용어,인터넷뱅킹 대량이체,환불,환불,1.0,,환급/환불,,1.0,입금,얌희스프레드　환불,환불으로 입금된 내역의 적요이다.,,,,"23,000","7,000",,11153.0
59,알수없음,일반대외대량 입금이체,외대전형료,외대전형료,0.0,,환급/환불,,1.0,입금,외대전형료환불,환불으로 입금된 내역의 적요이다.,,,,"22,000","22,000",,11848.0
60,금융용어,일반대외대량 입금이체,환불,환불,1.0,,환급/환불,,1.0,입금,외대전형료환불,환불으로 입금된 내역의 적요이다.,,,,"22,000","22,000",,11848.0
61,알수없음,신용카드 선불카드 정산,우리기프트카드,우리기프트카드,0.0,,환급/환불,,1.0,입금,우리기프트카드환불,환불으로 입금된 내역의 적요이다.,,,, - , - ,,11910.0
62,금융용어,신용카드 선불카드 정산,환불,환불,1.0,,환급/환불,,1.0,입금,우리기프트카드환불,환불으로 입금된 내역의 적요이다.,,,, - , - ,,11910.0
63,알수없음,인터넷뱅킹 대량이체,월정액이중과금,월정액이중과금,0.0,,환급/환불,,1.0,입금,월정액이중과금환불,환불으로 입금된 내역의 적요이다.,,,,"103,000","85,000",,12303.0
64,금융용어,인터넷뱅킹 대량이체,환불,환불,1.0,,환급/환불,,1.0,입금,월정액이중과금환불,환불으로 입금된 내역의 적요이다.,,,,"103,000","85,000",,12303.0
65,알수없음,인터넷뱅킹 대량이체,일상카페,일상카페,0.0,,환급/환불,,1.0,입금,일상카페　쿠폰환불,환불으로 입금된 내역의 적요이다.,,,,"14,000","14,000",,12976.0
66,알수없음,인터넷뱅킹 대량이체,쿠폰,쿠폰,1.0,,환급/환불,,1.0,입금,일상카페　쿠폰환불,환불으로 입금된 내역의 적요이다.,,,,"14,000","14,000",,12976.0
67,금융용어,인터넷뱅킹 대량이체,환불,환불,2.0,,환급/환불,,1.0,입금,일상카페　쿠폰환불,환불으로 입금된 내역의 적요이다.,,,,"14,000","14,000",,12976.0
68,알수없음,온비드 낙찰 이체 취소 처리,입찰보증금,입찰보증금,0.0,,환급/환불,,1.0,입금,입찰보증금환불,환불으로 입금된 내역의 적요이다.,,,, - , - ,,13052.0
69,금융용어,온비드 낙찰 이체 취소 처리,환불,환불,1.0,,환급/환불,,1.0,입금,입찰보증금환불,환불으로 입금된 내역의 적요이다.,,,, - , - ,,13052.0
70,알수없음,인터넷뱅킹 대량이체,재원,재원,0.0,,환급/환불,,1.0,입금,재원 월특기환불,환불으로 입금된 내역의 적요이다.,,,,"17,000","17,000",,13201.0
71,알수없음,인터넷뱅킹 대량이체,1월,1월,1.0,,환급/환불,,1.0,입금,재원 월특기환불,환불으로 입금된 내역의 적요이다.,,,,"17,000","17,000",,13201.0
72,알수없음,인터넷뱅킹 대량이체,특기,특기,2.0,,환급/환불,,1.0,입금,재원 월특기환불,환불으로 입금된 내역의 적요이다.,,,,"17,000","17,000",,13201.0
73,금융용어,인터넷뱅킹 대량이체,환불,환불,3.0,,환급/환불,,1.0,입금,재원 월특기환불,환불으로 입금된 내역의 적요이다.,,,,"17,000","17,000",,13201.0
74,알수없음,인터넷뱅킹 대량이체,제이엘프,제이엘프,0.0,,환급/환불,,1.0,입금,제이엘프환불,환불으로 입금된 내역의 적요이다.,,,,"20,000","20,000",,13460.0
75,금융용어,인터넷뱅킹 대량이체,환불,환불,1.0,,환급/환불,,1.0,입금,제이엘프환불,환불으로 입금된 내역의 적요이다.,,,,"20,000","20,000",,13460.0
76,알수없음,인터넷뱅킹 대량이체,종로방송대주차장,종로방송대주차장,0.0,,환급/환불,,1.0,입금,종로방송대주차장환불,환불으로 입금된 내역의 적요이다.,,,,"11,000","11,000",,13610.0
77,금융용어,인터넷뱅킹 대량이체,환불,환불,1.0,,환급/환불,,1.0,입금,종로방송대주차장환불,환불으로 입금된 내역의 적요이다.,,,,"11,000","11,000",,13610.0
78,알수없음,인터넷뱅킹 대량이체,즐거운쿠폰잔액,즐거운쿠폰잔액,0.0,,환급/환불,,1.0,입금,즐거운쿠폰잔액환불,환불으로 입금된 내역의 적요이다.,,,,"38,000", - ,,14155.0
79,금융용어,인터넷뱅킹 대량이체,환불,환불,1.0,,환급/환불,,1.0,입금,즐거운쿠폰잔액환불,환불으로 입금된 내역의 적요이다.,,,,"38,000", - ,,14155.0
80,알수없음,인터넷뱅킹 대량이체,직업교육,직업교육,0.0,,환급/환불,,1.0,입금,직업교육환불,환불으로 입금된 내역의 적요이다.,,,, - , - ,,14251.0
81,금융용어,인터넷뱅킹 대량이체,환불,환불,1.0,,환급/환불,,1.0,입금,직업교육환불,환불으로 입금된 내역의 적요이다.,,,, - , - ,,14251.0
82,알수없음,인터넷뱅킹 대량이체,청약금,청약금,0.0,,환급/환불,,1.0,입금,청약금환불,환불으로 입금된 내역의 적요이다.,,,,"20,000,000","10,000,000",,14424.0
83,금융용어,인터넷뱅킹 대량이체,환불,환불,1.0,,환급/환불,,1.0,입금,청약금환불,환불으로 입금된 내역의 적요이다.,,,,"20,000,000","10,000,000",,14424.0
84,알수없음,인터넷뱅킹 대량이체,체육,체육,0.0,,환급/환불,,1.0,입금,체육환불,환불으로 입금된 내역의 적요이다.,,,,"60,000", - ,,14446.0
85,금융용어,인터넷뱅킹 대량이체,환불,환불,1.0,,환급/환불,,1.0,입금,체육환불,환불으로 입금된 내역의 적요이다.,,,,"60,000", - ,,14446.0
86,알수없음,인터넷뱅킹 대량이체,코로나식비,코로나식비,0.0,,환급/환불,,1.0,입금,코로나식비환불,환불으로 입금된 내역의 적요이다.,,,,"49,000","49,000",,14748.0
87,금융용어,인터넷뱅킹 대량이체,환불,환불,1.0,,환급/환불,,1.0,입금,코로나식비환불,환불으로 입금된 내역의 적요이다.,,,,"49,000","49,000",,14748.0
88,알수없음,인터넷뱅킹 대량이체,클라이밍,클라이밍,0.0,,환급/환불,,1.0,입금,클라이밍　환불,환불으로 입금된 내역의 적요이다.,,,,"8,000","8,000",,14849.0
89,금융용어,인터넷뱅킹 대량이체,환불,환불,1.0,,환급/환불,,1.0,입금,클라이밍　환불,환불으로 입금된 내역의 적요이다.,,,,"8,000","8,000",,14849.0
90,알수없음,인터넷뱅킹 대량이체,투네이션,투네이션,0.0,,환급/환불,,1.0,입금,투네이션　환불,환불으로 입금된 내역의 적요이다.,,,,"44,000","44,000",,15083.0
91,금융용어,인터넷뱅킹 대량이체,환불,환불,1.0,,환급/환불,,1.0,입금,투네이션　환불,환불으로 입금된 내역의 적요이다.,,,,"44,000","44,000",,15083.0
92,알수없음,인터넷뱅킹 대량이체,투데이배송비,투데이배송비,0.0,,환급/환불,,1.0,입금,투데이배송비환불,환불으로 입금된 내역의 적요이다.,,,,"4,000","4,000",,15084.0
93,금융용어,인터넷뱅킹 대량이체,환불,환불,1.0,,환급/환불,,1.0,입금,투데이배송비환불,환불으로 입금된 내역의 적요이다.,,,,"4,000","4,000",,15084.0
94,알수없음,펌뱅킹 입금이체,팝카드,팝카드,0.0,,환급/환불,,1.0,입금,팝카드환불,환불으로 입금된 내역의 적요이다.,,,,"168,000","168,000",,15245.0
95,금융용어,펌뱅킹 입금이체,환불,환불,1.0,,환급/환불,,1.0,입금,팝카드환불,환불으로 입금된 내역의 적요이다.,,,,"168,000","168,000",,15245.0
96,알수없음,인터넷뱅킹 대량이체,평생교육,평생교육,0.0,,환급/환불,,1.0,입금,평생교육환불,환불으로 입금된 내역의 적요이다.,,,,"43,000","43,000",,15281.0
97,금융용어,인터넷뱅킹 대량이체,환불,환불,1.0,,환급/환불,,1.0,입금,평생교육환불,환불으로 입금된 내역의 적요이다.,,,,"43,000","43,000",,15281.0
