,개체명,거래코드,단어,단어의미,단어일련번호,데이터셋출처,분류,분류번호,완료여부,입출금구분,적요,적요 설명,적요구조,적요구조일련번호,적요일련번호,최대금액,최소금액,출처번호,확인용
0,알수없음,인터넷뱅킹 대량이체,1년,1년,0.0,,환급/환불,,1.0,입금,    년귀속　연말,연말정산 으로(로) 입금된 내역의 적요이다.,,,,"1,141,000","1,141,000",,76.0
1,알수없음,인터넷뱅킹 대량이체,귀속,귀속,1.0,,환급/환불,,1.0,입금,    년귀속　연말,연말정산 으로(로) 입금된 내역의 적요이다.,,,,"1,141,000","1,141,000",,76.0
2,금융용어,인터넷뱅킹 대량이체,연말,연말정산,2.0,,환급/환불,,1.0,입금,    년귀속　연말,연말정산 으로(로) 입금된 내역의 적요이다.,,,,"1,141,000","1,141,000",,76.0
3,알수없음,인터넷뱅킹 대량이체,1년,1년,0.0,,환급/환불,,1.0,입금,    년연말정산지,연말정산 으로(로) 입금된 내역의 적요이다.,,,,"21,000","21,000",,81.0
4,알수없음,인터넷뱅킹 대량이체,귀속,귀속,1.0,,환급/환불,,1.0,입금,    년연말정산지,연말정산 으로(로) 입금된 내역의 적요이다.,,,,"21,000","21,000",,81.0
5,금융용어,인터넷뱅킹 대량이체,연말,연말정산,2.0,,환급/환불,,1.0,입금,    년연말정산지,연말정산 으로(로) 입금된 내역의 적요이다.,,,,"21,000","21,000",,81.0
6,알수없음,인터넷뱅킹 대량이체,1년,1년,0.0,,환급/환불,,1.0,입금,    연말정산지방,연말정산 으로(로) 입금된 내역의 적요이다.,,,,"110,000","110,000",,104.0
7,알수없음,인터넷뱅킹 대량이체,귀속,귀속,1.0,,환급/환불,,1.0,입금,    연말정산지방,연말정산 으로(로) 입금된 내역의 적요이다.,,,,"110,000","110,000",,104.0
8,금융용어,인터넷뱅킹 대량이체,연말,연말정산,2.0,,환급/환불,,1.0,입금,    연말정산지방,연말정산 으로(로) 입금된 내역의 적요이다.,,,,"110,000","110,000",,104.0
9,금융용어,급여 입금이체,연말정산환급,연말정산환급금,0.0,,환급/환불,,1.0,입금,    연말정산환급,연말정산환급금 으로(로) 입금된 내역의 적요이다.,,,,"5,443,000","5,000",,105.0
