,개체명,거래코드,단어,단어의미,단어일련번호,데이터셋출처,분류,분류번호,완료여부,입출금구분,적요,적요 설명,적요구조,적요구조일련번호,적요일련번호,최대금액,최소금액,출처번호,확인용
0,후원기업,인터넷뱅킹 대량이체,한국건물,한국건물,0.0,,회사입금,,1.0,입금,한국건물에너지,에너지 으로(로) 입금된 내역의 적요이다.,,,,"2,180,000","3,000",,16093.0
1,금융용어,인터넷뱅킹 대량이체,에너지,에너지,1.0,,회사입금,,1.0,입금,한국건물에너지,에너지 으로(로) 입금된 내역의 적요이다.,,,,"2,180,000","3,000",,16093.0
2,후원기업,펌뱅킹 출금이체,고려,고려,0.0,,주유/주차,,1.0,지급,고려에너지,에너지 으로(로) 이체한 내역의 적요이다.,,,, - , - ,,42477.0
3,금융용어,펌뱅킹 출금이체,에너지,에너지,1.0,,주유/주차,,1.0,지급,고려에너지,에너지 으로(로) 이체한 내역의 적요이다.,,,, - , - ,,42477.0
4,후원기업,펌뱅킹 출금이체,공항,공항,0.0,,주유/주차,,1.0,지급,공항에너지,에너지 으로(로) 이체한 내역의 적요이다.,,,,"212,000","18,000",,42894.0
5,금융용어,펌뱅킹 출금이체,에너지,에너지,1.0,,주유/주차,,1.0,지급,공항에너지,에너지 으로(로) 이체한 내역의 적요이다.,,,,"212,000","18,000",,42894.0
6,후원기업,펌뱅킹 출금이체,관악,관악,0.0,,주유/주차,,1.0,지급,관악에너지,에너지 으로(로) 이체한 내역의 적요이다.,,,, - , - ,,43067.0
7,금융용어,펌뱅킹 출금이체,에너지,에너지,1.0,,주유/주차,,1.0,지급,관악에너지,에너지 으로(로) 이체한 내역의 적요이다.,,,, - , - ,,43067.0
8,후원기업,펌뱅킹 출금이체,광동,광동,0.0,,주유/주차,,1.0,지급,광동에너지,에너지 으로(로) 이체한 내역의 적요이다.,,,,"77,000","77,000",,43086.0
9,금융용어,펌뱅킹 출금이체,에너지,에너지,1.0,,주유/주차,,1.0,지급,광동에너지,에너지 으로(로) 이체한 내역의 적요이다.,,,,"77,000","77,000",,43086.0
10,후원기업,전자뱅킹예약건별이체,귀뚜라미,귀뚜라미,0.0,,주유/주차,,1.0,지급,귀뚜라미에너지,에너지 으로(로) 이체한 내역의 적요이다.,,,,"79,000", - ,,47353.0
11,금융용어,전자뱅킹예약건별이체,에너지,에너지,1.0,,주유/주차,,1.0,지급,귀뚜라미에너지,에너지 으로(로) 이체한 내역의 적요이다.,,,,"79,000", - ,,47353.0
12,후원기업,펌뱅킹 출금이체,금빛,금빛,0.0,,주유/주차,,1.0,지급,금빛에너지,에너지 으로(로) 이체한 내역의 적요이다.,,,,"4,000","4,000",,48228.0
13,금융용어,펌뱅킹 출금이체,에너지,에너지,1.0,,주유/주차,,1.0,지급,금빛에너지,에너지 으로(로) 이체한 내역의 적요이다.,,,,"4,000","4,000",,48228.0
14,후원기업,펌뱅킹 출금이체,금천,금천,0.0,,주유/주차,,1.0,지급,금천에너지,에너지 으로(로) 이체한 내역의 적요이다.,,,,"65,000","65,000",,48267.0
15,금융용어,펌뱅킹 출금이체,에너지,에너지,1.0,,주유/주차,,1.0,지급,금천에너지,에너지 으로(로) 이체한 내역의 적요이다.,,,,"65,000","65,000",,48267.0
16,후원기업,펌뱅킹 출금이체,남동,남동,0.0,,주유/주차,,1.0,지급,남동에너지,에너지 으로(로) 이체한 내역의 적요이다.,,,,"246,000","246,000",,53459.0
