,개체명,거래코드,단어,단어의미,단어일련번호,데이터셋출처,분류,분류번호,완료여부,입출금구분,적요,적요 설명,적요구조,적요구조일련번호,적요일련번호,최대금액,최소금액,출처번호,확인용
0,금융용어,인터넷뱅킹 대량이체,중진공,중소벤처기업진흥공단,0.0,,지원금/장학금,,1.0,입금,중진공경조금,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,,"1,000,000", - ,,14126.0
1,알수없음,인터넷뱅킹 대량이체,경조금,경조금,1.0,,지원금/장학금,,1.0,입금,중진공경조금,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,,"1,000,000", - ,,14126.0
2,금융용어,인터넷뱅킹 대량이체,중진공,중소벤처기업진흥공단,0.0,,지원금/장학금,,1.0,입금,중진공－퇴직금추가,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,,"1,840,000","1,000",,14129.0
3,알수없음,인터넷뱅킹 대량이체,퇴직금추가,퇴직금추가,1.0,,지원금/장학금,,1.0,입금,중진공－퇴직금추가,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,,"1,840,000","1,000",,14129.0
4,금융용어,인터넷뱅킹 대량이체,중진공,중소벤처기업진흥공단,0.0,,지원금/장학금,,1.0,입금,중진공＿,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,,"182,000","58,000",,14130.0
5,금융용어,인터넷뱅킹 대량이체,중진공,중소벤처기업진흥공단,0.0,,지원금/장학금,,1.0,입금,중진공＿ 월,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,, - , - ,,14131.0
6,알수없음,인터넷뱅킹 대량이체,1월,1월,1.0,,지원금/장학금,,1.0,입금,중진공＿ 월,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,, - , - ,,14131.0
7,금융용어,인터넷뱅킹 대량이체,중진공,중소벤처기업진흥공단,0.0,,지원금/장학금,,1.0,입금,중진공＿ 월당귀,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,,"370,000","80,000",,14132.0
8,알수없음,인터넷뱅킹 대량이체,1월,1월,1.0,,지원금/장학금,,1.0,입금,중진공＿ 월당귀,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,,"370,000","80,000",,14132.0
9,알수없음,인터넷뱅킹 대량이체,당귀,당귀,2.0,,지원금/장학금,,1.0,입금,중진공＿ 월당귀,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,,"370,000","80,000",,14132.0
10,금융용어,인터넷뱅킹 대량이체,중진공,중소벤처기업진흥공단,0.0,,지원금/장학금,,1.0,입금,중진공＿경기북부,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,, - , - ,,14133.0
11,알수없음,인터넷뱅킹 대량이체,경기북부,경기북부,1.0,,지원금/장학금,,1.0,입금,중진공＿경기북부,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,, - , - ,,14133.0
12,금융용어,인터넷뱅킹 대량이체,중진공,중소벤처기업진흥공단,0.0,,지원금/장학금,,1.0,입금,중진공＿구리,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,,"547,000","547,000",,14134.0
13,알수없음,인터넷뱅킹 대량이체,구리,구리,1.0,,지원금/장학금,,1.0,입금,중진공＿구리,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,,"547,000","547,000",,14134.0
14,금융용어,인터넷뱅킹 대량이체,중진공,중소벤처기업진흥공단,0.0,,저축/투자,,1.0,입금,중진공＿내일채움,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,,"31,100,000", - ,,14135.0
15,알수없음,인터넷뱅킹 대량이체,내일채움,내일채움,1.0,,저축/투자,,1.0,입금,중진공＿내일채움,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,,"31,100,000", - ,,14135.0
16,금융용어,인터넷뱅킹 대량이체,중진공,중소벤처기업진흥공단,0.0,,지원금/장학금,,1.0,입금,중진공＿당귀,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,, - , - ,,14136.0
17,알수없음,인터넷뱅킹 대량이체,당귀,당귀,1.0,,지원금/장학금,,1.0,입금,중진공＿당귀,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,, - , - ,,14136.0
18,금융용어,인터넷뱅킹 대량이체,중진공,중소벤처기업진흥공단,0.0,,지원금/장학금,,1.0,입금,중진공＿당일귀임,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,,"40,000", - ,,14137.0
19,알수없음,인터넷뱅킹 대량이체,당일귀임,당일귀임,1.0,,지원금/장학금,,1.0,입금,중진공＿당일귀임,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,,"40,000", - ,,14137.0
20,금융용어,전자뱅킹예약건별이체,중진공,중소벤처기업진흥공단,0.0,,지원금/장학금,,1.0,입금,중진공＿생안자금,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,,"45,000,000","45,000,000",,14138.0
21,알수없음,전자뱅킹예약건별이체,생안자금,생안자금,1.0,,지원금/장학금,,1.0,입금,중진공＿생안자금,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,,"45,000,000","45,000,000",,14138.0
22,금융용어,인터넷뱅킹 대량이체,중진공,중소벤처기업진흥공단,0.0,,지원금/장학금,,1.0,입금,중진공＿서울,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,, - , - ,,14139.0
23,알수없음,인터넷뱅킹 대량이체,서울,서울,1.0,,지원금/장학금,,1.0,입금,중진공＿서울,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,, - , - ,,14139.0
24,금융용어,인터넷뱅킹 대량이체,중진공,중소벤처기업진흥공단,0.0,,지원금/장학금,,1.0,입금,중진공＿서울동남,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,,"1,824,000", - ,,14140.0
25,알수없음,인터넷뱅킹 대량이체,서울동남,서울동남,1.0,,지원금/장학금,,1.0,입금,중진공＿서울동남,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,,"1,824,000", - ,,14140.0
26,금융용어,인터넷뱅킹 대량이체,중진공,중소벤처기업진흥공단,0.0,,지원금/장학금,,1.0,입금,중진공＿심의수당,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,,"365,000","365,000",,14141.0
27,알수없음,인터넷뱅킹 대량이체,심의수당,심의수당,1.0,,지원금/장학금,,1.0,입금,중진공＿심의수당,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,,"365,000","365,000",,14141.0
28,금융용어,인터넷뱅킹 대량이체,중진공,중소벤처기업진흥공단,0.0,,지원금/장학금,,1.0,입금,중진공＿이전비,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,,"280,000","280,000",,14142.0
29,알수없음,인터넷뱅킹 대량이체,이전비,이전비,1.0,,지원금/장학금,,1.0,입금,중진공＿이전비,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,,"280,000","280,000",,14142.0
30,금융용어,인터넷뱅킹 대량이체,중진공,중소벤처기업진흥공단,0.0,,지원금/장학금,,1.0,입금,중진공＿인력처,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,,"100,000","100,000",,14143.0
31,알수없음,인터넷뱅킹 대량이체,인력처,인력처,1.0,,지원금/장학금,,1.0,입금,중진공＿인력처,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,,"100,000","100,000",,14143.0
32,금융용어,인터넷뱅킹 대량이체,중진공,중소벤처기업진흥공단,0.0,,지원금/장학금,,1.0,입금,중진공＿전남동부,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,,"290,000","290,000",,14144.0
33,알수없음,인터넷뱅킹 대량이체,전남동부,전남동부,1.0,,지원금/장학금,,1.0,입금,중진공＿전남동부,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,,"290,000","290,000",,14144.0
34,금융용어,인터넷뱅킹 대량이체,중진공,중소벤처기업진흥공단,0.0,,지원금/장학금,,1.0,입금,중진공＿전북,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,,"260,000","260,000",,14145.0
35,알수없음,인터넷뱅킹 대량이체,전북,전북,1.0,,지원금/장학금,,1.0,입금,중진공＿전북,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,,"260,000","260,000",,14145.0
36,금융용어,인터넷뱅킹 대량이체,중진공,중소벤처기업진흥공단,0.0,,지원금/장학금,,1.0,입금,중진공＿중진공충,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,,"20,000","20,000",,14146.0
37,알수없음,인터넷뱅킹 대량이체,충,충,1.0,,지원금/장학금,,1.0,입금,중진공＿중진공충,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,,"20,000","20,000",,14146.0
38,금융용어,인터넷뱅킹 대량이체,중진공,중소벤처기업진흥공단,0.0,,저축/투자,,1.0,입금,중진공＿청년공제,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,,"29,940,000", - ,,14147.0
39,알수없음,인터넷뱅킹 대량이체,청년공제,청년공제,1.0,,저축/투자,,1.0,입금,중진공＿청년공제,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,,"29,940,000", - ,,14147.0
40,금융용어,인터넷뱅킹 대량이체,중진공,중소벤처기업진흥공단,0.0,,저축/투자,,1.0,입금,중진공＿충청연수,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,,"3,829,000","3,829,000",,14148.0
41,알수없음,인터넷뱅킹 대량이체,충청연수,충청연수,1.0,,저축/투자,,1.0,입금,중진공＿충청연수,중소벤처기업진흥공단으로(로) 입금된 내역의 적요이다.,,,,"3,829,000","3,829,000",,14148.0
