,개체명,거래코드,단어,단어의미,단어일련번호,데이터셋출처,분류,분류번호,완료여부,입출금구분,적요,적요 설명,적요구조,적요구조일련번호,적요일련번호,최대금액,최소금액,출처번호,확인용
0,금융용어,인터넷뱅킹 대량이체,통신비,통신비,0.0,,생활비입금,,1.0,입금,  년 월통신비,통신비를 입금한 내역의 적요이다.,,,,"50,000","50,000",,214.0
1,알수없음,인터넷뱅킹 대량이체,1년,1년,1.0,,생활비입금,,1.0,입금,  년 월통신비,통신비를 입금한 내역의 적요이다.,,,,"50,000","50,000",,214.0
2,알수없음,인터넷뱅킹 대량이체,1월,1월,2.0,,생활비입금,,1.0,입금,  년 월통신비,통신비를 입금한 내역의 적요이다.,,,,"50,000","50,000",,214.0
3,금융용어,인터넷뱅킹 대량이체,통신비,통신비,0.0,,생활비입금,,1.0,입금,  월　통신비,통신비를 입금한 내역의 적요이다.,,,,"164,000","60,000",,354.0
4,알수없음,인터넷뱅킹 대량이체,1월,1월,1.0,,생활비입금,,1.0,입금,  월　통신비,통신비를 입금한 내역의 적요이다.,,,,"164,000","60,000",,354.0
5,금융용어,인터넷뱅킹 대량이체,통신비,통신비,0.0,,생활비입금,,1.0,입금,  월통신비,통신비를 입금한 내역의 적요이다.,,,,"20,000","20,000",,452.0
6,알수없음,인터넷뱅킹 대량이체,1월,1월,1.0,,생활비입금,,1.0,입금,  월통신비,통신비를 입금한 내역의 적요이다.,,,,"20,000","20,000",,452.0
7,금융용어,인터넷뱅킹 대량이체,통신비,통신비,0.0,,생활비입금,,1.0,입금, 월　통신비,통신비를 입금한 내역의 적요이다.,,,,"40,000", - ,,717.0
8,알수없음,인터넷뱅킹 대량이체,1월,1월,1.0,,생활비입금,,1.0,입금, 월　통신비,통신비를 입금한 내역의 적요이다.,,,,"40,000", - ,,717.0
9,금융용어,인터넷뱅킹 대량이체,통신비,통신비,0.0,,생활비입금,,1.0,입금, 월　통신비　및　경,통신비를 입금한 내역의 적요이다.,,,,"106,000","106,000",,718.0
10,알수없음,인터넷뱅킹 대량이체,1월,1월,1.0,,생활비입금,,1.0,입금, 월　통신비　및　경,통신비를 입금한 내역의 적요이다.,,,,"106,000","106,000",,718.0
11,알수없음,인터넷뱅킹 대량이체,및,및,2.0,,생활비입금,,1.0,입금, 월　통신비　및　경,통신비를 입금한 내역의 적요이다.,,,,"106,000","106,000",,718.0
12,알수없음,인터넷뱅킹 대량이체,경,경,3.0,,생활비입금,,1.0,입금, 월　통신비　및　경,통신비를 입금한 내역의 적요이다.,,,,"106,000","106,000",,718.0
13,금융용어,인터넷뱅킹 대량이체,통신비,통신비,0.0,,생활비입금,,1.0,입금, 월분통신비,통신비를 입금한 내역의 적요이다.,,,,"50,000","50,000",,975.0
14,알수없음,인터넷뱅킹 대량이체,1월분,1월분,1.0,,생활비입금,,1.0,입금, 월분통신비,통신비를 입금한 내역의 적요이다.,,,,"50,000","50,000",,975.0
