index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
41281,41281,지급,CMS공동망 출금이체,강릉ＹＷＣＡ, - ,"3,000",기타,기부,,,,,,,,,,,,,,강릉ＹＷＣＡ,6,ＡＣＷＹ릉강
41922,41922,지급,CMS공동망 출금이체,거제ＹＭＣＡ,"10,000","10,000",기타,기부,,,,,,,,,,,,,,거제ＹＭＣＡ,6,ＡＣＭＹ제거
42591,42591,지급,CMS공동망 출금이체,고양ＹＷＣＡ, - ,"10,000",기타,기부,,,,,,,,,,,,,,고양ＹＷＣＡ,6,ＡＣＷＹ양고
43124,43124,지급,CMS공동망 출금이체,광양ＹＷＣＡ,"20,000","20,000",기타,기부,,,,,,,,,,,,,,광양ＹＷＣＡ,6,ＡＣＷＹ양광
43248,43248,지급,CMS공동망 출금이체,광주ＹＷＣＡ, - ,"5,000",기타,기부,,,,,,,,,,,,,,광주ＹＷＣＡ,6,ＡＣＷＹ주광
43382,43382,지급,CMS공동망 출금이체,구리ＹＭＣＡ,"3,000","5,000",기타,기부,,,,,,,,,,,,,,구리ＹＭＣＡ,6,ＡＣＭＹ리구
46845,46845,지급,CMS공동망 출금이체,군산ＹＷＣＡ,"10,000","10,000",기타,기부,,,,,,,,,,,,,,군산ＹＷＣＡ,6,ＡＣＷＹ산군
46863,46863,지급,CMS공동망 출금이체,군포ＹＭＣＡ, - , - ,기타,기부,,,,,,,,,,,,,,군포ＹＭＣＡ,6,ＡＣＭＹ포군
52716,52716,지급,CMS공동망 출금이체,김해ＹＭＣＡ,"10,000","10,000",기타,기부,,,,,,,,,,,,,,김해ＹＭＣＡ,6,ＡＣＭＹ해김
52717,52717,지급,CMS공동망 출금이체,김해ＹＷＣＡ,"3,000","3,000",기타,기부,,,,,,,,,,,,,,김해ＹＷＣＡ,6,ＡＣＷＹ해김
53592,53592,지급,CMS공동망 출금이체,남양주ＹＷＣＡ,"3,000","5,000",기타,기부,,,,,,,,,,,,,,남양주ＹＷＣＡ,7,ＡＣＷＹ주양남
58352,58352,지급,CMS공동망 출금이체,당진ＹＭＣＡ,"10,000","10,000",기타,기부,,,,,,,,,,,,,,당진ＹＭＣＡ,6,ＡＣＭＹ진당
58627,58627,지급,펌뱅킹 출금이체,대구ＹＭＣＡ, - ,"30,000",기타,기부,,,,,,,,,,,,,,대구ＹＭＣＡ,6,ＡＣＭＹ구대
58628,58628,지급,CMS공동망 출금이체,대구ＹＷＣＡ, - , - ,기타,기부,,,,,,,,,,,,,,대구ＹＷＣＡ,6,ＡＣＷＹ구대
58847,58847,지급,CMS공동망 출금이체,대전ＹＷＣＡ, - ,"10,000",기타,기부,,,,,,,,,,,,,,대전ＹＷＣＡ,6,ＡＣＷＹ전대
58848,58848,지급,CMS공동망 출금이체,대전ＹＷＣＡ, - ,"10,000",교육,유아교육,,,,,,,,,,,,,,대전ＹＷＣＡ,6,ＡＣＷＹ전대
59537,59537,지급,CMS공동망 출금이체,동해ＹＷＣＡ,"5,000","5,000",기타,기부,,,,,,,,,,,,,,동해ＹＷＣＡ,6,ＡＣＷＹ해동
60133,60133,지급,CMS공동망 출금이체,마산ＹＭＣＡ, - ,"10,000",기타,기부,,,,,,,,,,,,,,마산ＹＭＣＡ,6,ＡＣＭＹ산마
60603,60603,지급,CMS공동망 출금이체,목포ＹＷＣＡ,"3,000","10,000",기타,기부,,,,,,,,,,,,,,목포ＹＷＣＡ,6,ＡＣＷＹ포목
65010,65010,지급,CMS공동망 출금이체,부산ＹＭＣＡ,"10,000","10,000",기타,기부,,,,,,,,,,,,,,부산ＹＭＣＡ,6,ＡＣＭＹ산부
65011,65011,지급,CMS공동망 출금이체,부산ＹＷＣＡ, - ,"20,000",기타,기부,,,,,,,,,,,,,,부산ＹＷＣＡ,6,ＡＣＷＹ산부
65051,65051,지급,CMS공동망 출금이체,부천ＹＭＣＡ,"5,000","5,000",기타,기부,,,,,,,,,,,,,,부천ＹＭＣＡ,6,ＡＣＭＹ천부
65477,65477,지급,CMS공동망 출금이체,사천ＹＷＣＡ,"3,000","5,000",기타,기부,,,,,,,,,,,,,,사천ＹＷＣＡ,6,ＡＣＷＹ천사
66216,66216,지급,CMS공동망 출금이체,서귀포ＹＷＣＡ,"5,000","5,000",기타,기부,,,,,,,,,,,,,,서귀포ＹＷＣＡ,7,ＡＣＷＹ포귀서
66596,66596,지급,CMS공동망 출금이체,서울ＹＷＣＡ,"10,000","30,000",기타,기부,,,,,,,,,,,,,,서울ＹＷＣＡ,6,ＡＣＷＹ울서
66775,66775,지급,CMS공동망 출금이체,서천ＹＷＣＡ,"10,000","10,000",기타,기부,,,,,,,,,,,,,,서천ＹＷＣＡ,6,ＡＣＷＹ천서
67132,67132,지급,CMS공동망 출금이체,성남ＹＷＣＡ,"3,000","3,000",기타,기부,,,,,,,,,,,,,,성남ＹＷＣＡ,6,ＡＣＷＹ남성
68460,68460,지급,CMS공동망 출금이체,세종ＹＷＣＡ,"10,000","10,000",기타,기부,,,,,,,,,,,,,,세종ＹＷＣＡ,6,ＡＣＷＹ종세
68620,68620,지급,CMS공동망 출금이체,속초ＹＷＣＡ,"5,000","5,000",기타,기부,,,,,,,,,,,,,,속초ＹＷＣＡ,6,ＡＣＷＹ초속
69451,69451,지급,CMS공동망 출금이체,수원ＹＷＣＡ, - ,"10,000",기타,기부,,,,,,,,,,,,,,수원ＹＷＣＡ,6,ＡＣＷＹ원수
69713,69713,지급,CMS공동망 출금이체,순천ＹＷＣＡ,"10,000","10,000",기타,기부,,,,,,,,,,,,,,순천ＹＷＣＡ,6,ＡＣＷＹ천순
74146,74146,지급,CMS공동망 출금이체,안양ＹＷＣＡ,"3,000","10,000",기타,기부,,,,,,,,,,,,,,안양ＹＷＣＡ,6,ＡＣＷＹ양안
74521,74521,지급,CMS공동망 출금이체,양산ＹＭＣＡ,"10,000","10,000",기타,기부,,,,,,,,,,,,,,양산ＹＭＣＡ,6,ＡＣＭＹ산양
74522,74522,지급,CMS공동망 출금이체,양산ＹＷＣＡ, - ,"5,000",기타,기부,,,,,,,,,,,,,,양산ＹＷＣＡ,6,ＡＣＷＹ산양
75282,75282,지급,CMS공동망 출금이체,여수ＹＷＣＡ,"3,000","5,000",기타,기부,,,,,,,,,,,,,,여수ＹＷＣＡ,6,ＡＣＷＹ수여
76585,76585,지급,CMS공동망 출금이체,용인ＹＭＣＡ,"10,000","10,000",기타,기부,,,,,,,,,,,,,,용인ＹＭＣＡ,6,ＡＣＭＹ인용
77434,77434,지급,CMS공동망 출금이체,ＹＭＣＡ, - ,"30,000",기타,기부,,,,,,,,,,,,,,ＹＭＣＡ,4,ＡＣＭＹ
77435,77435,지급,CMS공동망 출금이체,ＹＷＣＡ, - ,"10,000",기타,기부,,,,,,,,,,,,,,ＹＷＣＡ,4,ＡＣＷＹ
