index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
296,296,입금,인터넷뱅킹 대량이체,  상여이체,"2,203,000","2,203,000",소득,급여,,,,,,,,,,,,,,00상여이체,4,체이여상00
3498,3498,입금,인터넷뱅킹 대량이체,강북 월성상이체,"60,000","60,000",소득,기타소득,,,,,,,,,,,,,,강북0월성상이체,7,체이상성월0북강
3789,3789,입금,골드뱅킹 자동이체-수신서비스부,골드뱅킹자동이체, - , - ,금융수익,저축/투자,,,,,,,,,,,,,,골드뱅킹자동이체,8,체이동자킹뱅드골
4693,4693,입금,납부자자동 입금이체,금고－정기이체,"3,450,000","3,450,000",입금이체,생활비입금,,,,,,,,,,,,,,금고－정기이체,6,체이기정－고금
6801,6801,입금,급여 입금이체,대량이체, - ,"3,070,000",소득,급여,,,,,,,,,,,,,,대량이체,4,체이량대
7108,7108,입금,인터넷뱅킹 대량이체,도봉 월성상이체,"60,000","60,000",소득,기타소득,,,,,,,,,,,,,,도봉0월성상이체,7,체이상성월0봉도
9229,9229,입금,인터넷뱅킹 대량이체,상여이체,"9,704,000","9,704,000",소득,급여,,,,,,,,,,,,,,상여이체,4,체이여상
9685,9685,입금,인터넷뱅킹 대량이체,성북 월성상이체,"60,000","60,000",소득,기타소득,,,,,,,,,,,,,,성북0월성상이체,7,체이상성월0북성
10573,10573,입금,납부자자동 입금이체,신한－자동이체,"100,000","100,000",입금이체,기타입금,,,,,,,,,,,,,,신한－자동이체,6,체이동자－한신
11853,11853,입금,요구불간계좌이체,요구불간계좌이체, - ,"1,000",입금이체,개인입금,,,,,,,,,,,,,,요구불간계좌이체,8,체이좌계간불구요
12917,12917,입금,인터넷뱅킹 대량이체,인터넷뱅킹 대량이체,"3,498,000","3,498,000",소득,급여,,,,,,,,,,,,,,인터넷뱅킹0대량이체,9,체이량대0킹뱅넷터인
12961,12961,입금,지로일반이체 입금이체,일반이체, - , - ,입금이체,개인입금,,,,,,,,,,,,,,일반이체,4,체이반일
15267,15267,입금,펌뱅킹 입금이체,펌뱅킹 입금이체,"8,133,000","8,584,000",소득,기타소득,,,,,,,,,,,,,,펌뱅킹0입금이체,7,체이금입0킹뱅펌
15402,15402,입금,인터넷뱅킹 대량이체,프리랜서이체, - , - ,소득,기타소득,,,,,,,,,,,,,,프리랜서이체,6,체이서랜리프
15714,15714,입금,납부자자동 입금이체,하나－비상금이체,"100,000","100,000",입금이체,생활비입금,,,,,,,,,,,,,,하나－비상금이체,7,체이금상비－나하
39842,39842,지급,ISA 적립이체-수신팀,ISA 자동이체, - ,"2,000,000",금융,저축/투자,,,,,,,,,,,,,,ISA0자동이체,7,체이동자0ASI
39901,39901,지급,타행자동이체-전자금융부,KB-IRP이체, - , - ,금융,저축/투자,,,,,,,,,,,,,,KB-IRP이체,7,체이PRI-BK
39920,39920,지급,타행자동이체-전자금융부,KB-파운트이체, - , - ,개인거래,기타출금,,,,,,,,,,,,,,KB-파운트이체,7,체이트운파-BK
40831,40831,지급,요구불간계좌이체,WON적금자동이체, - , - ,금융,저축/투자,,,,,,,,,,,,,,WON적금자동이체,9,체이동자금적NOW
42064,42064,지급,CMS공동망 출금이체,결제정보자동이체, - ,"50,000",개인거래,기타출금,,,,,,,,,,,,,,결제정보자동이체,8,체이동자보정제결
42381,42381,지급,전자뱅킹예약건별이체,계좌이체,"2,900,000","2,900,000",개인거래,기타출금,,,,,,,,,,,,,,계좌이체,4,체이좌계
42759,42759,지급,골드뱅킹 자동이체-수신서비스부,골드뱅킹자동이체, - , - ,개인거래,기타출금,,,,,,,,,,,,,,골드뱅킹자동이체,8,체이동자킹뱅드골
43054,43054,지급,펌뱅킹 출금이체,관리비이체,"242,000","242,000",주거/생활,세금/공과금,,,,,,,,,,,,,,관리비이체,5,체이비리관
44694,44694,지급,타행자동이체-전자금융부,국민-월자동이체, - , - ,개인거래,기타출금,,,,,,,,,,,,,,국민-월자동이체,7,체이동자월-민국
45615,45615,지급,전자뱅킹예약건별이체,국민국민은행이체,"2,761,000","2,761,000",개인거래,기타출금,,,,,,,,,,,,,,국민국민은행이체,8,체이행은민국민국
46359,46359,지급,전자뱅킹예약건별이체,국민이체,"200,000","600,000",개인거래,기타출금,,,,,,,,,,,,,,국민이체,4,체이민국
53222,53222,지급,CMS공동망 출금이체,나라정보자동이체, - ,"11,000",개인거래,기타출금,,,,,,,,,,,,,,나라정보자동이체,8,체이동자보정라나
55751,55751,지급,타행자동이체-전자금융부,농협-월고정비용이체, - , - ,개인거래,기타출금,,,,,,,,,,,,,,농협-월고정비용이체,9,체이용비정고월-협농
56240,56240,지급,납부자자동 출금이체,농협-자동이체, - , - ,개인거래,기타출금,,,,,,,,,,,,,,농협-자동이체,6,체이동자-협농
57713,57713,지급,전자뱅킹예약건별이체,농협이체, - , - ,개인거래,기타출금,,,,,,,,,,,,,,농협이체,4,체이협농
58392,58392,지급,타행자동이체-전자금융부,대구-공과금 자동이체, - , - ,주거/생활,세금/공과금,,,,,,,,,,,,,,대구-공과금0자동이체,9,체이동자0금과공-구대
58748,58748,지급,CMS공동망 출금이체,대아신협적금이체,"1,300,000","1,300,000",금융,저축/투자,,,,,,,,,,,,,,대아신협적금이체,8,체이금적협신아대
58862,58862,지급,CMS공동망 출금이체,대진정보자동이체,"11,000","11,000",개인거래,기타출금,,,,,,,,,,,,,,대진정보자동이체,8,체이동자보정진대
58868,58868,지급,CMS공동망 출금이체,대청환경자동이체, - ,"208,000",개인거래,기타출금,,,,,,,,,,,,,,대청환경자동이체,8,체이동자경환청대
58876,58876,지급,요구불간계좌이체,대출이자 이체, - , - ,금융,대출금상환,,,,,,,,,,,,,,대출이자0이체,6,체이0자이출대
58879,58879,지급,요구불간계좌이체,대출이자이체, - , - ,금융,대출금상환,,,,,,,,,,,,,,대출이자이체,6,체이자이출대
58894,58894,지급,전자뱅킹예약건별이체,대표우리결재이체,"2,400,000","2,400,000",개인거래,기타출금,,,,,,,,,,,,,,대표우리결재이체,8,체이재결리우표대
59890,59890,지급,CMS공동망 당일출금이체-전자금융팀,롯데카드자동이체, - ,"10,000",금융,카드대금,,,,,,,,,,,,,,롯데카드자동이체,8,체이동자드카데롯
61467,61467,지급,CMS공동망 출금이체,민주노총자동이체, - ,"130,000",주거/생활,회비,,,,,,,,,,,,,,민주노총자동이체,8,체이동자총노주민
61589,61589,지급,요구불간계좌이체,바이크이체, - , - ,자동차,자동차구입,,,,,,,,,,,,,,바이크이체,5,체이크이바
64500,64500,지급,CMS공동망 출금이체,보성정보자동이체,"11,000","11,000",개인거래,기타출금,,,,,,,,,,,,,,보성정보자동이체,8,체이동자보정성보
65739,65739,지급,삼성 CMA SWING C/C 처리,삼성CMA이체, - ,"7,771,000",금융,저축/투자,,,,,,,,,,,,,,삼성CMA이체,7,체이AMC성삼
65740,65740,지급,요구불간계좌이체,삼성CMA이체, - ,"7,771,000",금융,저축/투자,,,,,,,,,,,,,,삼성CMA이체,7,체이AMC성삼
65741,65741,지급,인터넷뱅킹 대량이체,삼성CMA이체, - ,"7,771,000",금융,저축/투자,,,,,,,,,,,,,,삼성CMA이체,7,체이AMC성삼
65742,65742,지급,일반대외대량 입금이체,삼성CMA이체, - ,"7,771,000",금융,저축/투자,,,,,,,,,,,,,,삼성CMA이체,7,체이AMC성삼
65743,65743,지급,펌뱅킹 입금이체,삼성CMA이체, - ,"7,771,000",금융,저축/투자,,,,,,,,,,,,,,삼성CMA이체,7,체이AMC성삼
66146,66146,지급,요구불간계좌이체,생활비이체, - , - ,개인거래,기타출금,,,,,,,,,,,,,,생활비이체,5,체이비활생
69517,69517,지급,타행자동이체-전자금융부,수협-도현수협이체, - , - ,개인거래,기타출금,,,,,,,,,,,,,,수협-도현수협이체,8,체이협수현도-협수
70424,70424,지급,CMS공동망 출금이체,신영증권자동이체, - ,"2,500,000",금융,저축/투자,,,,,,,,,,,,,,신영증권자동이체,8,체이동자권증영신
72413,72413,지급,전자뱅킹예약건별이체,신한신한이체,"400,000","400,000",개인거래,기타출금,,,,,,,,,,,,,,신한신한이체,6,체이한신한신
72978,72978,지급,타행자동이체-전자금융부,신협-신협 이체, - , - ,개인거래,기타출금,,,,,,,,,,,,,,신협-신협0이체,6,체이0협신-협신
73576,73576,지급,CMS공동망 출금이체,아델정보자동이체, - ,"28,000",기타,회사출금,,,,,,,,,,,,,,아델정보자동이체,8,체이동자보정델아
73580,73580,지급,요구불간계좌이체,아동수당이체, - , - ,기타,급여지급,,,,,,,,,,,,,,아동수당이체,6,체이당수동아
73626,73626,지급,요구불간계좌이체,아버지 자동이체, - , - ,개인거래,경조사/용돈,,,,,,,,,,,,,,아버지0자동이체,7,체이동자0지버아
76450,76450,지급,CMS공동망 출금이체,와이신협자동이체,"50,000","50,000",개인거래,기타출금,,,,,,,,,,,,,,와이신협자동이체,8,체이동자협신이와
77208,77208,지급,타행자동이체-전자금융부,ＳＣ-제일자동이체, - , - ,개인거래,기타출금,,,,,,,,,,,,,,ＳＣ-제일자동이체,8,체이동자일제-ＣＳ
77379,77379,지급,CMS공동망 출금이체,ＳＫ증권자동이체, - ,"2,000,000",금융,저축/투자,,,,,,,,,,,,,,ＳＫ증권자동이체,8,체이동자권증ＫＳ
