index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
450,450,입금,인터넷뱅킹 대량이체,  월카드대금,"988,000","988,000",소득,사업소득,,,,,,,,,,,,,,00월카드대금,7,금대드카월00
643,643,입금,인터넷뱅킹 대량이체, 월　법인카드대금,"339,000","339,000",입금이체,회사입금,,,,,,,,,,,,,,0월0법인카드대금,9,금대드카인법0월0
651,651,입금,인터넷뱅킹 대량이체, 월　사업대금,"484,000","484,000",소득,기타소득,,,,,,,,,,,,,,0월0사업대금,7,금대업사0월0
1127,1127,입금,인터넷뱅킹 대량이체, 월카드대금, - ,"1,460,000",소득,사업소득,,,,,,,,,,,,,,0월카드대금,6,금대드카월0
6816,6816,입금,인터넷뱅킹 대량이체,대림비앤코（카드대금,"9,000","1,677,000",소득,사업소득,,,,,,,,,,,,,,대림비앤코（카드대금,10,금대드카（코앤비림대
6866,6866,입금,인터넷뱅킹 대량이체,대암테크 월물품대금,"3,366,000","3,366,000",소득,기타소득,,,,,,,,,,,,,,대암테크0월물품대금,10,금대품물월0크테암대
7510,7510,입금,전자뱅킹예약건별이체,롯데카드결제대금,"547,000","547,000",소득,사업소득,,,,,,,,,,,,,,롯데카드결제대금,8,금대제결드카데롯
7544,7544,입금,인터넷뱅킹 대량이체,리스너＿법인카드대금,"6,217,000","6,217,000",입금이체,회사입금,,,,,,,,,,,,,,리스너＿법인카드대금,9,금대드카인법＿너스리
7881,7881,입금,인터넷뱅킹 대량이체,물품대금,"1,000","224,000",소득,기타소득,,,,,,,,,,,,,,물품대금,4,금대품물
8298,8298,입금,인터넷뱅킹 대량이체,법인카드대금, - ,"907,000",입금이체,회사입금,,,,,,,,,,,,,,법인카드대금,6,금대드카인법
8398,8398,입금,펌뱅킹 입금이체,복지카드대금, - ,"540,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,복지카드대금,6,금대드카지복
8999,8999,입금,전자뱅킹예약건별이체,삼성카드대금,"2,701,000","2,701,000",소득,사업소득,,,,,,,,,,,,,,삼성카드대금,6,금대드카성삼
9090,9090,입금,인터넷뱅킹 대량이체,삼일결제대금, - , - ,소득,기타소득,,,,,,,,,,,,,,삼일결제대금,6,금대제결일삼
9811,9811,입금,인터넷뱅킹 대량이체,세종기명식카드대금,"150,000","592,000",소득,사업소득,,,,,,,,,,,,,,세종기명식카드대금,9,금대드카식명기종세
10340,10340,입금,전자뱅킹예약건별이체,신한카드대금, - , - ,소득,사업소득,,,,,,,,,,,,,,신한카드대금,6,금대드카한신
10912,10912,입금,인터넷뱅킹 대량이체,씨티카드대금,"283,000","283,000",소득,사업소득,,,,,,,,,,,,,,씨티카드대금,6,금대드카티씨
11842,11842,입금,인터넷뱅킹 대량이체,왕용건설대금,"330,000","73,361,000",소득,사업소득,,,,,,,,,,,,,,왕용건설대금,6,금대설건용왕
12128,12128,입금,인터넷뱅킹 대량이체,원익 월카드대금, - ,"445,000",소득,사업소득,,,,,,,,,,,,,,원익0월카드대금,8,금대드카월0익원
12368,12368,입금,인터넷뱅킹 대량이체,윈텍  월카드대금,"387,000","1,149,000",소득,사업소득,,,,,,,,,,,,,,윈텍00월카드대금,9,금대드카월00텍윈
13636,13636,입금,인터넷뱅킹 대량이체,주나스테크카드대금,"1,607,000","1,607,000",소득,사업소득,,,,,,,,,,,,,,주나스테크카드대금,9,금대드카크테스나주
14617,14617,입금,인터넷뱅킹 대량이체,카드대금, - ,"1,986,000",소득,사업소득,,,,,,,,,,,,,,카드대금,4,금대드카
15231,15231,입금,인터넷뱅킹 대량이체,판매대금, - ,"1,836,000",소득,사업소득,,,,,,,,,,,,,,판매대금,4,금대매판
