index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
155,155,입금,전자뱅킹예약건별이체,   호 월월세,"300,000","300,000",소득,부동산수입,,,,,,,,,,,,,,000호0월월세,4,세월월0호000
935,935,입금,전자뱅킹예약건별이체, 월방월세, - , - ,소득,부동산수입,,,,,,,,,,,,,,0월방월세,4,세월방월0
3871,3871,입금,인터넷뱅킹 대량이체,광명도로시 월세액,"20,000","20,000",소득,부동산수입,,,,,,,,,,,,,,광명도로시0월세액,8,액세월0시로도명광
5497,5497,입금,전자뱅킹예약건별이체,김명백월세,"570,000","570,000",소득,부동산수입,,,,,,,,,,,,,,김명백월세,5,세월백명김
5706,5706,입금,인터넷뱅킹 대량이체,꼬맹  월세액,"37,000","37,000",소득,부동산수입,,,,,,,,,,,,,,꼬맹00월세액,5,액세월00맹꼬
5707,5707,입금,인터넷뱅킹 대량이체,꼬맹 월세액,"3,000","6,000",소득,부동산수입,,,,,,,,,,,,,,꼬맹0월세액,5,액세월0맹꼬
9843,9843,입금,인터넷뱅킹 대량이체,세컨드세컨  월세액,"3,000","3,000",소득,부동산수입,,,,,,,,,,,,,,세컨드세컨00월세액,8,액세월00컨세드컨세
9844,9844,입금,인터넷뱅킹 대량이체,세컨드세컨 월세액,"4,000","4,000",소득,부동산수입,,,,,,,,,,,,,,세컨드세컨0월세액,8,액세월0컨세드컨세
10936,10936,입금,전자뱅킹예약건별이체,아론　 월　월세,"675,000","675,000",소득,부동산수입,,,,,,,,,,,,,,아론00월0월세,5,세월0월00론아
11406,11406,입금,인터넷뱅킹 대량이체,엘렌 월세액,"74,000","74,000",소득,부동산수입,,,,,,,,,,,,,,엘렌0월세액,5,액세월0렌엘
11433,11433,입금,인터넷뱅킹 대량이체,엘프 월세액,"166,000","166,000",입금이체,기타입금,,,,,,,,,,,,,,엘프0월세액,5,액세월0프엘
12117,12117,입금,인터넷뱅킹 대량이체,원더원더 월세액,"48,000","48,000",소득,부동산수입,,,,,,,,,,,,,,원더원더0월세액,7,액세월0더원더원
14309,14309,입금,인터넷뱅킹 대량이체,진주스테이 월세액, - ,"65,000",소득,부동산수입,,,,,,,,,,,,,,진주스테이0월세액,8,액세월0이테스주진
16903,16903,입금,인터넷뱅킹 대량이체,히프나틱  월세액,"42,000","42,000",소득,부동산수입,,,,,,,,,,,,,,히프나틱00월세액,7,액세월00틱나프히
18445,18445,지급,요구불간계좌이체,   호 월세, - ,"450,000",주거/생활,주거비,,,,,,,,,,,,,,000호0월세,3,세월0호000
18446,18446,지급,전자뱅킹예약건별이체,   호 월세, - ,"450,000",주거/생활,주거비,,,,,,,,,,,,,,000호0월세,3,세월0호000
33079,33079,지급,전자뱅킹예약건별이체, 월　월세,"650,000","800,000",주거/생활,주거비,,,,,,,,,,,,,,0월0월세,3,세월0월0
33154,33154,지급,전자뱅킹예약건별이체, 월월세,"400,000","400,000",주거/생활,주거비,,,,,,,,,,,,,,0월월세,3,세월월0
33201,33201,지급,전자뱅킹예약건별이체, 층 월월세, - , - ,주거/생활,주거비,,,,,,,,,,,,,,0층0월월세,4,세월월0층0
40918,40918,지급,요구불간계좌이체,가게 월세, - , - ,주거/생활,주거비,,,,,,,,,,,,,,가게0월세,4,세월0게가
51157,51157,지급,전자뱅킹예약건별이체,김양심(월세),"260,000","260,000",주거/생활,주거비,,,,,,,,,,,,,,김양심월세,5,세월심양김
60528,60528,지급,요구불간계좌이체,모눈월세, - , - ,주거/생활,주거비,,,,,,,,,,,,,,모눈월세,4,세월눈모
65933,65933,지급,요구불간계좌이체,상가월세, - , - ,기타,공간임대,,,,,,,,,,,,,,상가월세,4,세월가상
69386,69386,지급,전자뱅킹예약건별이체,수서월세,"600,000","600,000",주거/생활,주거비,,,,,,,,,,,,,,수서월세,4,세월서수
75969,75969,지급,전자뱅킹예약건별이체,오빠월세,"370,000","370,000",주거/생활,주거비,,,,,,,,,,,,,,오빠월세,4,세월빠오
76337,76337,지급,요구불간계좌이체,오피스텔 월세, - , - ,기타,공간임대,,,,,,,,,,,,,,오피스텔0월세,6,세월0텔스피오
