index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
649,649,입금,인터넷뱅킹 대량이체, 월　사내복지기금, - ,"1,343,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,0월0사내복지기금,7,금기지복내사0월0
907,907,입금,인터넷뱅킹 대량이체, 월나자로기금,"149,000","149,000",소득,기타소득,,,,,,,,,,,,,,0월나자로기금,6,금기로자나월0
7598,7598,입금,인터넷뱅킹 대량이체,마이다스ＩＴ기금,"200,000","200,000",소득,기타소득,,,,,,,,,,,,,,마이다스ＩＴ기금,8,금기ＴＩ스다이마
8691,8691,입금,인터넷뱅킹 대량이체,사내근로복지기금, - ,"200,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,사내근로복지기금,8,금기지복로근내사
16182,16182,입금,인터넷뱅킹 대량이체,한국유리사내복지기금,"1,000","1,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,한국유리사내복지기금,10,금기지복내사리유국한
17839,17839,입금,인터넷뱅킹 대량이체,ＥＮＭ　사내복지기금,"100,000","5,000,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,ＥＮＭ0사내복지기금,9,금기지복내사0ＭＮＥ
18224,18224,입금,인터넷뱅킹 대량이체,ＳＫ렌터카복지기금,"30,000,000","30,000,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,ＳＫ렌터카복지기금,9,금기지복카터렌ＫＳ
41024,41024,지급,요구불간계좌이체,가족경조사기금, - , - ,개인거래,경조사/용돈,,,,,,,,,,,,,,가족경조사기금,7,금기사조경족가
41058,41058,지급,CMS공동망 출금이체,가톨릭대발전기금, - ,"30,000",기타,기부,,,,,,,,,,,,,,가톨릭대발전기금,8,금기전발대릭톨가
41595,41595,지급,CMS공동망 출금이체,강원대발전기금,"10,000","10,000",기타,기부,,,,,,,,,,,,,,강원대발전기금,7,금기전발대원강
41960,41960,지급,CMS공동망 출금이체,건국대발전기금,"10,000","10,000",기타,기부,,,,,,,,,,,,,,건국대발전기금,7,금기전발대국건
42470,42470,지급,CMS공동망 출금이체,고려대학발전기금, - ,"100,000",기타,기부,,,,,,,,,,,,,,고려대학발전기금,8,금기전발학대려고
42882,42882,지급,CMS공동망 당일출금이체-전자금융팀,공주대발전기금,"10,000","10,000",기타,기부,,,,,,,,,,,,,,공주대발전기금,7,금기전발대주공
46708,46708,지급,CMS공동망 당일출금이체-전자금융팀,국민행복기금, - ,"221,000",기타,기부,,,,,,,,,,,,,,국민행복기금,6,금기복행민국
46709,46709,지급,CMS공동망 출금이체,국민행복기금, - ,"221,000",기타,기부,,,,,,,,,,,,,,국민행복기금,6,금기복행민국
48369,48369,지급,펌뱅킹 출금이체,기술보증기금, - ,"1,000,000",기타,회사출금,,,,,,,,,,,,,,기술보증기금,6,금기증보술기
53096,53096,지급,펌뱅킹 출금이체,꽃대발전기금, - , - ,기타,기부,,,,,,,,,,,,,,꽃대발전기금,6,금기전발대꽃
57318,57318,지급,전자뱅킹예약건별이체,농협발전기금,"60,000","60,000",기타,기부,,,,,,,,,,,,,,농협발전기금,6,금기전발협농
58310,58310,지급,CMS공동망 출금이체,단국대발전기금, - ,"200,000",기타,기부,,,,,,,,,,,,,,단국대발전기금,7,금기전발대국단
59424,59424,지급,CMS공동망 출금이체,동아대발전기금,"10,000","10,000",기타,기부,,,,,,,,,,,,,,동아대발전기금,7,금기전발대아동
63495,63495,지급,CMS공동망 출금이체,발전기금, - , - ,기타,기부,,,,,,,,,,,,,,발전기금,4,금기전발
63496,63496,지급,요구불간계좌이체,발전기금, - , - ,기타,기부,,,,,,,,,,,,,,발전기금,4,금기전발
65485,65485,지급,펌뱅킹 출금이체,사파기금,"10,000","10,000",기타,기부,,,,,,,,,,,,,,사파기금,4,금기파사
66119,66119,지급,펌뱅킹 출금이체,생명사랑기금,"30,000","30,000",기타,기부,,,,,,,,,,,,,,생명사랑기금,6,금기랑사명생
66213,66213,지급,CMS공동망 출금이체,서귀포교육기금,"30,000","30,000",기타,기부,,,,,,,,,,,,,,서귀포교육기금,7,금기육교포귀서
66510,66510,지급,CMS공동망 출금이체,서울대발전기금, - ,"90,000",기타,기부,,,,,,,,,,,,,,서울대발전기금,7,금기전발대울서
67095,67095,지급,CMS공동망 출금이체,성공회대발전기금,"10,000","10,000",기타,기부,,,,,,,,,,,,,,성공회대발전기금,8,금기전발대회공성
67101,67101,지급,CMS공동망 출금이체,성균관대발전기금,"20,000","20,000",기타,기부,,,,,,,,,,,,,,성균관대발전기금,8,금기전발대관균성
69728,69728,지급,CMS공동망 출금이체,숭실발전기금, - ,"100,000",기타,기부,,,,,,,,,,,,,,숭실발전기금,6,금기전발실숭
69911,69911,지급,펌뱅킹 출금이체,시립대기금,"50,000","50,000",기타,기부,,,,,,,,,,,,,,시립대기금,5,금기대립시
72117,72117,지급,전자뱅킹예약건별이체,신한국민행복기금,"100,000","100,000",기타,기부,,,,,,,,,,,,,,신한국민행복기금,8,금기복행민국한신
73370,73370,지급,요구불간계좌이체,심태봉형제기금, - , - ,기타,기부,,,,,,,,,,,,,,심태봉형제기금,7,금기제형봉태심
