index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
39630,39630,지급,지로 출금이체,DLIVE강남, - ,"645,000",서비스이용,구독서비스,,,,,,,,,,,,,,DLIVE강남,7,남강EVILD
39631,39631,지급,지로 출금이체,DLIVE강동, - ,"118,000",서비스이용,구독서비스,,,,,,,,,,,,,,DLIVE강동,7,동강EVILD
39632,39632,지급,지로 출금이체,DLIVE경기, - ,"169,000",서비스이용,구독서비스,,,,,,,,,,,,,,DLIVE경기,7,기경EVILD
39633,39633,지급,지로 출금이체,DLIVE경동, - ,"552,000",서비스이용,구독서비스,,,,,,,,,,,,,,DLIVE경동,7,동경EVILD
39634,39634,지급,지로 출금이체,DLIVE노원, - ,"70,000",서비스이용,구독서비스,,,,,,,,,,,,,,DLIVE노원,7,원노EVILD
39635,39635,지급,지로 출금이체,DLIVE마포, - ,"131,000",서비스이용,구독서비스,,,,,,,,,,,,,,DLIVE마포,7,포마EVILD
39636,39636,지급,지로 출금이체,DLIVE방송, - ,"1,507,000",서비스이용,구독서비스,,,,,,,,,,,,,,DLIVE방송,7,송방EVILD
39637,39637,지급,지로 출금이체,DLIVE북부, - ,"90,000",서비스이용,구독서비스,,,,,,,,,,,,,,DLIVE북부,7,부북EVILD
39638,39638,지급,지로 출금이체,DLIVE송파, - ,"111,000",서비스이용,구독서비스,,,,,,,,,,,,,,DLIVE송파,7,파송EVILD
39639,39639,지급,지로 출금이체,DLIVE용산, - ,"114,000",서비스이용,구독서비스,,,,,,,,,,,,,,DLIVE용산,7,산용EVILD
39640,39640,지급,지로 출금이체,DLIVE우리, - ,"114,000",서비스이용,구독서비스,,,,,,,,,,,,,,DLIVE우리,7,리우EVILD
39641,39641,지급,지로 출금이체,DLIVE중랑, - ,"103,000",서비스이용,구독서비스,,,,,,,,,,,,,,DLIVE중랑,7,랑중EVILD
39642,39642,지급,지로 출금이체,DLIVE중앙, - ,"91,000",서비스이용,구독서비스,,,,,,,,,,,,,,DLIVE중앙,7,앙중EVILD
