index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
37,37,입금,인터넷뱅킹 대량이체,    격려금, - , - ,소득,급여,,,,,,,,,,,,,,0000격려금,7,금려격0000
57,57,입금,인터넷뱅킹 대량이체,    년 월퇴직금,"276,000","276,000",소득,퇴직금,,,,,,,,,,,,,,0000년0월퇴직금,10,금직퇴월0년0000
68,68,입금,인터넷뱅킹 대량이체,    년　성과금,"5,324,000","5,324,000",소득,급여,,,,,,,,,,,,,,0000년0성과금,9,금과성0년0000
72,72,입금,인터넷뱅킹 대량이체,    년　정산금,"364,000","1,722,000",소득,사업소득,,,,,,,,,,,,,,0000년0정산금,9,금산정0년0000
88,88,입금,인터넷뱅킹 대량이체,    분회교부금,"112,000","147,000",소득,기타소득,,,,,,,,,,,,,,0000분회교부금,9,금부교회분0000
116,116,입금,일반대외대량 입금이체,    자녀학자금,"200,000","200,000",입금이체,지원금/장학금,,,,,,,,,,,,,,0000자녀학자금,9,금자학녀자0000
139,139,입금,인터넷뱅킹 대량이체,    ＿한국전자금, - ,"1,960,000",소득,사업소득,,,,,,,,,,,,,,0000＿한국전자금,9,금자전국한＿0000
146,146,입금,전자뱅킹예약건별이체,   보증금,"10,000,000","10,000,000",소득,부동산수입,,,,,,,,,,,,,,000보증금,6,금증보000
162,162,입금,인터넷뱅킹 대량이체,   Ａ＿한국전자금,"300,000","2,610,000",소득,사업소득,,,,,,,,,,,,,,000Ａ＿한국전자금,9,금자전국한＿Ａ000
163,163,입금,인터넷뱅킹 대량이체,   Ｂ＿한국전자금,"400,000","1,530,000",소득,사업소득,,,,,,,,,,,,,,000Ｂ＿한국전자금,9,금자전국한＿Ｂ000
164,164,입금,인터넷뱅킹 대량이체,   Ｃ＿한국전자금,"100,000","700,000",소득,사업소득,,,,,,,,,,,,,,000Ｃ＿한국전자금,9,금자전국한＿Ｃ000
165,165,입금,인터넷뱅킹 대량이체,   Ｄ＿한국전자금, - ,"100,000",소득,사업소득,,,,,,,,,,,,,,000Ｄ＿한국전자금,9,금자전국한＿Ｄ000
166,166,입금,인터넷뱅킹 대량이체,   Ｅ＿한국전자금, - ,"1,150,000",소득,사업소득,,,,,,,,,,,,,,000Ｅ＿한국전자금,9,금자전국한＿Ｅ000
167,167,입금,인터넷뱅킹 대량이체,   Ｇ＿한국전자금,"200,000","3,650,000",소득,사업소득,,,,,,,,,,,,,,000Ｇ＿한국전자금,9,금자전국한＿Ｇ000
168,168,입금,인터넷뱅킹 대량이체,   Ｈ＿한국전자금,"200,000","200,000",소득,사업소득,,,,,,,,,,,,,,000Ｈ＿한국전자금,9,금자전국한＿Ｈ000
169,169,입금,인터넷뱅킹 대량이체,   Ｊ＿한국전자금,"510,000","760,000",소득,사업소득,,,,,,,,,,,,,,000Ｊ＿한국전자금,9,금자전국한＿Ｊ000
170,170,입금,인터넷뱅킹 대량이체,   Ｌ＿한국전자금,"100,000","300,000",소득,사업소득,,,,,,,,,,,,,,000Ｌ＿한국전자금,9,금자전국한＿Ｌ000
171,171,입금,인터넷뱅킹 대량이체,   Ｍ＿한국전자금,"500,000","750,000",소득,사업소득,,,,,,,,,,,,,,000Ｍ＿한국전자금,9,금자전국한＿Ｍ000
172,172,입금,인터넷뱅킹 대량이체,   Ｎ＿한국전자금,"630,000","630,000",소득,사업소득,,,,,,,,,,,,,,000Ｎ＿한국전자금,9,금자전국한＿Ｎ000
173,173,입금,인터넷뱅킹 대량이체,   Ｑ＿한국전자금,"70,000","2,100,000",소득,사업소득,,,,,,,,,,,,,,000Ｑ＿한국전자금,9,금자전국한＿Ｑ000
174,174,입금,인터넷뱅킹 대량이체,   Ｒ＿한국전자금,"150,000","150,000",소득,사업소득,,,,,,,,,,,,,,000Ｒ＿한국전자금,9,금자전국한＿Ｒ000
175,175,입금,인터넷뱅킹 대량이체,   Ｓ＿한국전자금, - ,"780,000",소득,사업소득,,,,,,,,,,,,,,000Ｓ＿한국전자금,9,금자전국한＿Ｓ000
176,176,입금,인터넷뱅킹 대량이체,   Ｕ＿한국전자금, - ,"170,000",소득,사업소득,,,,,,,,,,,,,,000Ｕ＿한국전자금,9,금자전국한＿Ｕ000
177,177,입금,인터넷뱅킹 대량이체,   Ｖ＿한국전자금,"60,000","60,000",소득,사업소득,,,,,,,,,,,,,,000Ｖ＿한국전자금,9,금자전국한＿Ｖ000
178,178,입금,인터넷뱅킹 대량이체,   Ｗ＿한국전자금, - , - ,소득,사업소득,,,,,,,,,,,,,,000Ｗ＿한국전자금,9,금자전국한＿Ｗ000
192,192,입금,인터넷뱅킹 대량이체,  기에어코드배당금,"254,000","846,000",금융수익,저축/투자,,,,,,,,,,,,,,00기에어코드배당금,10,금당배드코어에기00
194,194,입금,전자뱅킹예약건별이체,  년    대여금,"45,000","45,000",입금이체,환급/환불,,,,,,,,,,,,,,00년0000대여금,10,금여대0000년00
202,202,입금,인터넷뱅킹 대량이체,  년  월지원금,"100,000","992,000",입금이체,지원금/장학금,,,,,,,,,,,,,,00년00월지원금,9,금원지월00년00
225,225,입금,인터넷뱅킹 대량이체,  년　배당금, - , - ,금융수익,저축/투자,,,,,,,,,,,,,,00년0배당금,7,금당배0년00
234,234,입금,인터넷뱅킹 대량이체,  년　일시금,"1,500,000","1,500,000",소득,기타소득,,,,,,,,,,,,,,00년0일시금,7,금시일0년00
248,248,입금,인터넷뱅킹 대량이체,  년분생산성격려금,"1,387,000","1,387,000",소득,급여,,,,,,,,,,,,,,00년분생산성격려금,10,금려격성산생분년00
258,258,입금,급여 입금이체,  년연말정산환급금,"1,536,000","1,536,000",입금이체,환급/환불,,,,,,,,,,,,,,00년연말정산환급금,10,금급환산정말연년00
297,297,입금,인터넷뱅킹 대량이체,  생활임금,"2,803,000","2,803,000",소득,기타소득,,,,,,,,,,,,,,00생활임금,6,금임활생00
304,304,입금,인터넷뱅킹 대량이체,  시콜예치금, - ,"20,000",소득,기타소득,,,,,,,,,,,,,,00시콜예치금,7,금치예콜시00
