index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
410,410,입금,인터넷뱅킹 대량이체,  월데이터요금,"3,000","3,000",입금이체,생활비입금,,,,,,,,,,,,,,00월데이터요금,6,금요터이데월00
916,916,입금,인터넷뱅킹 대량이체, 월데이터요금,"3,000","3,000",입금이체,생활비입금,,,,,,,,,,,,,,0월데이터요금,6,금요터이데월0
3843,3843,입금,인터넷뱅킹 대량이체,관리비및가스요금, - , - ,입금이체,생활비입금,,,,,,,,,,,,,,관리비및가스요금,8,금요스가및비리관
11220,11220,입금,인터넷뱅킹 대량이체,업무용이동전화요금,"40,000","40,000",입금이체,생활비입금,,,,,,,,,,,,,,업무용이동전화요금,9,금요화전동이용무업
14324,14324,입금,전자뱅킹예약건별이체,쭝히－핸펀요금, - , - ,입금이체,생활비입금,,,,,,,,,,,,,,쭝히－핸펀요금,6,금요펀핸－히쭝
18448,18448,지급,전자뱅킹예약건별이체,   호전기요금,"4,000","4,000",주거/생활,세금/공과금,,,,,,,,,,,,,,000호전기요금,5,금요기전호000
25646,25646,지급,한전 출금이체 서비스,  월 전기요금, - ,"46,543,000",주거/생활,세금/공과금,,,,,,,,,,,,,,00월0전기요금,5,금요기전0월00
25648,25648,지급,전자뱅킹예약건별이체,  월　전기요금,"42,000","42,000",주거/생활,세금/공과금,,,,,,,,,,,,,,00월0전기요금,5,금요기전0월00
33080,33080,지급,전자뱅킹예약건별이체, 월　전기요금,"40,000","40,000",주거/생활,세금/공과금,,,,,,,,,,,,,,0월0전기요금,5,금요기전0월0
33189,33189,지급,전자뱅킹예약건별이체, 월휴대폰요금,"56,000","56,000",주거/생활,통신비,,,,,,,,,,,,,,0월휴대폰요금,6,금요폰대휴월0
40019,40019,지급,펌뱅킹 출금이체,KT통신요금, - ,"1,300,000",주거/생활,통신비,,,,,,,,,,,,,,KT통신요금,6,금요신통TK
40976,40976,지급,전자뱅킹예약건별이체,가스요금, - ,"1,085,000",주거/생활,세금/공과금,,,,,,,,,,,,,,가스요금,4,금요스가
40977,40977,지급,지로 출금이체,가스요금, - ,"1,085,000",주거/생활,세금/공과금,,,,,,,,,,,,,,가스요금,4,금요스가
40978,40978,지급,펌뱅킹 출금이체,가스요금, - ,"1,085,000",주거/생활,세금/공과금,,,,,,,,,,,,,,가스요금,4,금요스가
41241,41241,지급,펌뱅킹 출금이체,강동가스요금,"8,000","264,000",주거/생활,세금/공과금,,,,,,,,,,,,,,강동가스요금,6,금요스가동강
43577,43577,지급,전자뱅킹예약건별이체,국민 월수도요금,"42,000","42,000",주거/생활,세금/공과금,,,,,,,,,,,,,,국민0월수도요금,7,금요도수월0민국
45407,45407,지급,타행자동이체-전자금융부,국민-통신요금, - , - ,주거/생활,통신비,,,,,,,,,,,,,,국민-통신요금,6,금요신통-민국
45463,45463,지급,타행자동이체-전자금융부,국민-핸드폰요금, - , - ,주거/생활,통신비,,,,,,,,,,,,,,국민-핸드폰요금,7,금요폰드핸-민국
46595,46595,지급,전자뱅킹예약건별이체,국민청소요금,"80,000","80,000",주거/생활,세금/공과금,,,,,,,,,,,,,,국민청소요금,6,금요소청민국
48249,48249,지급,CMS공동망 출금이체,금융결제원요금, - ,"56,000",법인,법인,,,,,,,,,,,,,,금융결제원요금,7,금요원제결융금
49332,49332,지급,CMS공동망 출금이체,기웅빌메이트요금,"5,000","68,000",서비스이용,전문서비스,,,,,,,,,,,,,,기웅빌메이트요금,8,금요트이메빌웅기
54167,54167,지급,전자뱅킹예약건별이체,농협 전기요금,"774,000","774,000",주거/생활,세금/공과금,,,,,,,,,,,,,,농협0전기요금,6,금요기전0협농
57452,57452,지급,전자뱅킹예약건별이체,농협신원리가스요금,"119,000","119,000",주거/생활,세금/공과금,,,,,,,,,,,,,,농협신원리가스요금,9,금요스가리원신협농
59184,59184,지급,전자뱅킹예약건별이체,도시가스요금, - ,"319,000",주거/생활,세금/공과금,,,,,,,,,,,,,,도시가스요금,6,금요스가시도
59185,59185,지급,지로 출금이체,도시가스요금, - ,"319,000",주거/생활,세금/공과금,,,,,,,,,,,,,,도시가스요금,6,금요스가시도
60059,60059,지급,CMS공동망 출금이체,리브엠통신요금, - ,"200,000",주거/생활,통신비,,,,,,,,,,,,,,리브엠통신요금,7,금요신통엠브리
65248,65248,지급,CMS공동망 출금이체,빌링원플러스요금,"17,000","25,000",서비스이용,전문서비스,,,,,,,,,,,,,,빌링원플러스요금,8,금요스러플원링빌
65444,65444,지급,전자뱅킹예약건별이체,사무실전기요금, - , - ,주거/생활,세금/공과금,,,,,,,,,,,,,,사무실전기요금,7,금요기전실무사
65992,65992,지급,지로 출금이체,상하수도요금, - ,"3,170,000",주거/생활,세금/공과금,,,,,,,,,,,,,,상하수도요금,6,금요도수하상
68452,68452,지급,전자뱅킹예약건별이체,세종전기요금,"27,000","27,000",주거/생활,세금/공과금,,,,,,,,,,,,,,세종전기요금,6,금요기전종세
69374,69374,지급,전자뱅킹예약건별이체,수도요금, - ,"226,000",주거/생활,세금/공과금,,,,,,,,,,,,,,수도요금,4,금요도수
69375,69375,지급,지로 출금이체,수도요금, - ,"226,000",주거/생활,세금/공과금,,,,,,,,,,,,,,수도요금,4,금요도수
71312,71312,지급,타행자동이체-전자금융부,신한-수도요금, - , - ,개인거래,기타출금,,,,,,,,,,,,,,신한-수도요금,6,금요도수-한신
74419,74419,지급,CMS공동망 출금이체,앨트웰분납요금, - ,"43,000",서비스이용,렌탈,,,,,,,,,,,,,,앨트웰분납요금,7,금요납분웰트앨
76913,76913,지급,펌뱅킹 출금이체,ＫＴ통신요금,"5,000","17,000",주거/생활,통신비,,,,,,,,,,,,,,ＫＴ통신요금,6,금요신통ＴＫ
76924,76924,지급,CMS공동망 출금이체,ＬＧ유선전화요금,"1,000","42,000",주거/생활,통신비,,,,,,,,,,,,,,ＬＧ유선전화요금,8,금요화전선유ＧＬ
