index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
3574,3574,입금,연금지급,개인연금    회, - ,"2,987,000",금융수익,연금,,,,,,,,,,,,,,개인연금0000회,5,회0000금연인개
10201,10201,입금,연금지급,신개인      회,"246,000","246,000",입금이체,기타입금,,,,,,,,,,,,,,신개인000000회,4,회000000인개신
11511,11511,입금,연금지급,연금신탁    회, - ,"6,757,000",금융수익,연금,,,,,,,,,,,,,,연금신탁0000회,5,회0000탁신금연
43102,43102,지급,펌뱅킹 출금이체,광명중 회,"10,000","10,000",주거/생활,회비,,,,,,,,,,,,,,광명중0회,4,회0중명광
44016,44016,지급,타행자동이체-전자금융부,국민-김종인(육중  회, - , - ,개인거래,개인간거래,,,,,,,,,,,,,,국민-김종인(육중00회,8,회00중육(인종김-민국
45569,45569,지급,전자뱅킹예약건별이체,국민갚는돈　 회,"860,000","860,000",금융,대출금상환,,,,,,,,,,,,,,국민갚는돈00회,6,회00돈는갚민국
45879,45879,지급,전자뱅킹예약건별이체,국민박경희   회,"100,000","100,000",개인거래,개인간거래,,,,,,,,,,,,,,국민박경희000회,6,회000희경박민국
46121,46121,지급,전자뱅킹예약건별이체,국민엄준섭　  회,"200,000","200,000",개인거래,개인간거래,,,,,,,,,,,,,,국민엄준섭000회,6,회000섭준엄민국
46288,46288,지급,전자뱅킹예약건별이체,국민이상경  회,"1,150,000","1,150,000",개인거래,개인간거래,,,,,,,,,,,,,,국민이상경00회,6,회00경상이민국
58136,58136,지급,CMS공동망 당일출금이체-전자금융팀,늘곁애   회, - ,"299,000",금융,보험료,,,,,,,,,,,,,,늘곁애000회,4,회000애곁늘
58137,58137,지급,CMS공동망 출금이체,늘곁애   회, - ,"299,000",금융,보험료,,,,,,,,,,,,,,늘곁애000회,4,회000애곁늘
