index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
39939,39939,지급,전자뱅킹예약건별이체,KB증고은재,"1,000,000","1,000,000",개인거래,개인간거래,,,,,,,,,,,,,,KB증고은재,6,재은고증BK
39940,39940,지급,전자뱅킹예약건별이체,KB증김경아,"7,001,000","7,001,000",개인거래,개인간거래,,,,,,,,,,,,,,KB증김경아,6,아경김증BK
39941,39941,지급,전자뱅킹예약건별이체,KB증김민서,"500,000","500,000",개인거래,개인간거래,,,,,,,,,,,,,,KB증김민서,6,서민김증BK
39942,39942,지급,전자뱅킹예약건별이체,KB증박기선,"2,000,000","2,000,000",개인거래,개인간거래,,,,,,,,,,,,,,KB증박기선,6,선기박증BK
39943,39943,지급,전자뱅킹예약건별이체,KB증박철우,"1,500,000","1,500,000",개인거래,개인간거래,,,,,,,,,,,,,,KB증박철우,6,우철박증BK
39944,39944,지급,전자뱅킹예약건별이체,KB증변한섭,"321,000","321,000",개인거래,개인간거래,,,,,,,,,,,,,,KB증변한섭,6,섭한변증BK
39945,39945,지급,전자뱅킹예약건별이체,KB증손동민,"15,000,000","15,000,000",개인거래,개인간거래,,,,,,,,,,,,,,KB증손동민,6,민동손증BK
39946,39946,지급,전자뱅킹예약건별이체,KB증신은아,"100,000","100,000",개인거래,개인간거래,,,,,,,,,,,,,,KB증신은아,6,아은신증BK
39947,39947,지급,전자뱅킹예약건별이체,KB증이현지,"500,000","500,000",개인거래,개인간거래,,,,,,,,,,,,,,KB증이현지,6,지현이증BK
39948,39948,지급,전자뱅킹예약건별이체,KB증정연환,"13,000,000","13,000,000",개인거래,개인간거래,,,,,,,,,,,,,,KB증정연환,6,환연정증BK
