index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
4079,4079,입금,인터넷뱅킹 대량이체,국민대산단, - ,"5,365,000",입금이체,지원금/장학금,,,,,,,,,,,,,,국민대산단,5,단산대민국
4081,4081,입금,인터넷뱅킹 대량이체,국민대학교, - ,"6,360,000",입금이체,회사입금,,,,,,,,,,,,,,국민대학교,5,교학대민국
5273,5273,입금,전자뱅킹예약건별이체,기업권우정, - , - ,입금이체,개인입금,,,,,,,,,,,,,,기업권우정,5,정우권업기
5274,5274,입금,전자뱅킹예약건별이체,기업김순희,"100,000","100,000",입금이체,개인입금,,,,,,,,,,,,,,기업김순희,5,희순김업기
7705,7705,입금,펌뱅킹 입금이체,메츠강희순,"292,000","292,000",소득,기타소득,,,,,,,,,,,,,,메츠강희순,5,순희강츠메
7706,7706,입금,펌뱅킹 입금이체,메츠김대훈,"153,000","153,000",소득,기타소득,,,,,,,,,,,,,,메츠김대훈,5,훈대김츠메
7707,7707,입금,펌뱅킹 입금이체,메츠김동수,"41,000","41,000",소득,기타소득,,,,,,,,,,,,,,메츠김동수,5,수동김츠메
7708,7708,입금,펌뱅킹 입금이체,메츠김리아,"71,000","71,000",소득,기타소득,,,,,,,,,,,,,,메츠김리아,5,아리김츠메
7709,7709,입금,펌뱅킹 입금이체,메츠김명숙,"1,863,000","1,863,000",소득,기타소득,,,,,,,,,,,,,,메츠김명숙,5,숙명김츠메
7710,7710,입금,펌뱅킹 입금이체,메츠김순옥,"75,000","75,000",소득,기타소득,,,,,,,,,,,,,,메츠김순옥,5,옥순김츠메
7711,7711,입금,펌뱅킹 입금이체,메츠김시은, - , - ,소득,기타소득,,,,,,,,,,,,,,메츠김시은,5,은시김츠메
7712,7712,입금,펌뱅킹 입금이체,메츠김윤애,"174,000","174,000",소득,기타소득,,,,,,,,,,,,,,메츠김윤애,5,애윤김츠메
