index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
546,546,입금,펌뱅킹 입금이체, 기방과성덕고등, - , - ,소득,기타소득,,,,,,,,,,,,,,0기방과성덕고등,7,등고덕성과방기0
3954,3954,입금,펌뱅킹 입금이체,교육마술구일초등,"7,000","7,000",소득,기타소득,,,,,,,,,,,,,,교육마술구일초등,8,등초일구술마육교
13550,13550,입금,펌뱅킹 입금이체,조식비반풍문고등,"56,000","56,000",입금이체,환급/환불,,,,,,,,,,,,,,조식비반풍문고등,8,등고문풍반비식조
33021,33021,지급,펌뱅킹 출금이체, 기방과성덕고등,"40,000","40,000",교육,교육비,,,,,,,,,,,,,,0기방과성덕고등,7,등고덕성과방기0
33090,33090,지급,펌뱅킹 출금이체, 월급식영일고등, - ,"60,000",교육,교육비,,,,,,,,,,,,,,0월급식영일고등,7,등고일영식급월0
33102,33102,지급,펌뱅킹 출금이체, 월기숙명덕고등,"350,000","350,000",교육,교육비,,,,,,,,,,,,,,0월기숙명덕고등,7,등고덕명숙기월0
33134,33134,지급,펌뱅킹 출금이체, 월석식명덕고등, - ,"87,000",교육,교육비,,,,,,,,,,,,,,0월석식명덕고등,7,등고덕명식석월0
33150,33150,지급,펌뱅킹 출금이체, 월우유영일고등,"7,000","9,000",교육,교육비,,,,,,,,,,,,,,0월우유영일고등,7,등고일영유우월0
33160,33160,지급,펌뱅킹 출금이체, 월조식명덕고등,"77,000","77,000",교육,교육비,,,,,,,,,,,,,,0월조식명덕고등,7,등고덕명식조월0
39275,39275,지급,펌뱅킹 출금이체, ～ 방영일고등, - , - ,교육,교육비,,,,,,,,,,,,,,0～0방영일고등,6,등고일영방0～0
42314,42314,지급,펌뱅킹 출금이체,경주중고등,"10,000","10,000",교육,교육비,,,,,,,,,,,,,,경주중고등,5,등고중주경
42358,42358,지급,요구불간계좌이체,계모임-고등, - , - ,개인거래,모임비,,,,,,,,,,,,,,계모임-고등,5,등고-임모계
42932,42932,지급,펌뱅킹 출금이체,과학탐구창우초등,"30,000","30,000",교육,교육비,,,,,,,,,,,,,,과학탐구창우초등,8,등초우창구탐학과
48284,48284,지급,스쿨뱅킹 출금이체,급식비  명신초등,"16,000","16,000",교육,교육비,,,,,,,,,,,,,,급식비00명신초등,7,등초신명00비식급
48285,48285,지급,스쿨뱅킹 출금이체,급식비  신천초등,"15,000","15,000",교육,교육비,,,,,,,,,,,,,,급식비00신천초등,7,등초천신00비식급
59238,59238,지급,스쿨뱅킹 출금이체,독서논술명신초등,"20,000","20,000",교육,교육비,,,,,,,,,,,,,,독서논술명신초등,8,등초신명술논서독
59255,59255,지급,펌뱅킹 출금이체,돌봄간식송원초등,"40,000","40,000",교육,교육비,,,,,,,,,,,,,,돌봄간식송원초등,8,등초원송식간봄돌
59260,59260,지급,스쿨뱅킹 출금이체,돌봄교실백산초등,"32,000","32,000",교육,교육비,,,,,,,,,,,,,,돌봄교실백산초등,8,등초산백실교봄돌
59265,59265,지급,펌뱅킹 출금이체,돌봄교실호곡초등,"130,000","130,000",교육,교육비,,,,,,,,,,,,,,돌봄교실호곡초등,8,등초곡호실교봄돌
59599,59599,지급,스쿨뱅킹 출금이체,드론항공구일초등, - , - ,교육,교육비,,,,,,,,,,,,,,드론항공구일초등,8,등초일구공항론드
59731,59731,지급,펌뱅킹 출금이체,라온 석라온고등, - , - ,교육,교육비,,,,,,,,,,,,,,라온0석라온고등,7,등고온라석0온라
