index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
4080,4080,입금,인터넷뱅킹 대량이체,국민대산단　급여,"778,000","6,181,000",소득,급여,,,,,,,,,,,,,,국민대산단0급여,7,여급0단산대민국
4085,4085,입금,인터넷뱅킹 대량이체,국민학원 월급여, - ,"2,568,000",소득,급여,,,,,,,,,,,,,,국민학원0월급여,7,여급월0원학민국
6696,6696,입금,급여 입금이체,대구텍(유책)급여, - ,"8,894,000",소득,급여,,,,,,,,,,,,,,대구텍유책급여,7,여급책유텍구대
6862,6862,입금,인터넷뱅킹 대량이체,대신하이테크급여,"2,622,000","2,622,000",소득,급여,,,,,,,,,,,,,,대신하이테크급여,8,여급크테이하신대
7917,7917,입금,인터넷뱅킹 대량이체,미래씨엔씨급여, - ,"4,385,000",소득,급여,,,,,,,,,,,,,,미래씨엔씨급여,7,여급씨엔씨래미
8446,8446,입금,인터넷뱅킹 대량이체,부산자립 월급여,"1,454,000","1,454,000",소득,급여,,,,,,,,,,,,,,부산자립0월급여,7,여급월0립자산부
8449,8449,입금,인터넷뱅킹 대량이체,부산자립＿ 월급여,"2,604,000","2,604,000",소득,급여,,,,,,,,,,,,,,부산자립＿0월급여,7,여급월0＿립자산부
10339,10339,입금,전자뱅킹예약건별이체,신한정다연급여,"2,605,000","2,605,000",소득,급여,,,,,,,,,,,,,,신한정다연급여,7,여급연다정한신
16189,16189,입금,전자뱅킹예약건별이체,한국일산센터 월급여,"1,377,000","1,377,000",소득,급여,,,,,,,,,,,,,,한국일산센터0월급여,9,여급월0터센산일국한
16276,16276,입금,급여 입금이체,한국훼스토급여,"1,000","4,359,000",소득,급여,,,,,,,,,,,,,,한국훼스토급여,7,여급토스훼국한
16280,16280,입금,인터넷뱅킹 대량이체,한국ＥＡＰ　급여, - , - ,소득,급여,,,,,,,,,,,,,,한국ＥＡＰ0급여,7,여급0ＰＡＥ국한
16282,16282,입금,인터넷뱅킹 대량이체,한국ＥＡＰ협회　급여,"60,000","60,000",소득,급여,,,,,,,,,,,,,,한국ＥＡＰ협회0급여,9,여급0회협ＰＡＥ국한
43568,43568,지급,전자뱅킹예약건별이체,국민  월강정수급여,"1,805,000","1,805,000",기타,급여지급,,,,,,,,,,,,,,국민00월강정수급여,8,여급수정강월00민국
43574,43574,지급,전자뱅킹예약건별이체,국민 월귀속금샘급여,"683,000","683,000",기타,급여지급,,,,,,,,,,,,,,국민0월귀속금샘급여,9,여급샘금속귀월0민국
45581,45581,지급,전자뱅킹예약건별이체,국민고길주급여,"541,000","541,000",기타,급여지급,,,,,,,,,,,,,,국민고길주급여,7,여급주길고민국
45691,45691,지급,전자뱅킹예약건별이체,국민김선유  월급여,"433,000","433,000",기타,급여지급,,,,,,,,,,,,,,국민김선유00월급여,8,여급월00유선김민국
45739,45739,지급,전자뱅킹예약건별이체,국민김재경급여,"2,516,000","2,516,000",기타,급여지급,,,,,,,,,,,,,,국민김재경급여,7,여급경재김민국
45753,45753,지급,전자뱅킹예약건별이체,국민김정자급여,"4,200,000","4,200,000",기타,급여지급,,,,,,,,,,,,,,국민김정자급여,7,여급자정김민국
