index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
9195,9195,입금,인터넷뱅킹 대량이체,상여　케이조선,"586,000","857,000",소득,급여,,,,,,,,,,,,,,상여0케이조선,6,선조이케0여상
9196,9196,입금,전자뱅킹예약건별이체,상여　퓨처테크놀러지,"1,782,000","1,782,000",소득,급여,,,,,,,,,,,,,,상여0퓨처테크놀러지,9,지러놀크테처퓨0여상
9201,9201,입금,인터넷뱅킹 대량이체,상여금 차수,"500,000","500,000",소득,급여,,,,,,,,,,,,,,상여금0차수,5,수차0금여상
9203,9203,입금,인터넷뱅킹 대량이체,상여금　부민통신주,"773,000","2,680,000",소득,급여,,,,,,,,,,,,,,상여금0부민통신주,8,주신통민부0금여상
9204,9204,입금,인터넷뱅킹 대량이체,상여금　솔텍인포넷,"1,262,000","1,262,000",소득,급여,,,,,,,,,,,,,,상여금0솔텍인포넷,8,넷포인텍솔0금여상
9205,9205,입금,인터넷뱅킹 대량이체,상여금　이오칠엔컴퍼,"200,000","200,000",소득,급여,,,,,,,,,,,,,,상여금0이오칠엔컴퍼,9,퍼컴엔칠오이0금여상
9206,9206,입금,인터넷뱅킹 대량이체,상여금구정,"2,007,000","2,007,000",소득,급여,,,,,,,,,,,,,,상여금구정,5,정구금여상
9207,9207,입금,인터넷뱅킹 대량이체,상여금소급분（  년,"60,000","135,000",소득,급여,,,,,,,,,,,,,,상여금소급분（00년,8,년00（분급소금여상
9208,9208,입금,인터넷뱅킹 대량이체,상여금／온파워아이,"1,172,000","1,172,000",소득,급여,,,,,,,,,,,,,,상여금／온파워아이,8,이아워파온／금여상
9209,9209,입금,인터넷뱅킹 대량이체,상여네트ＳＫ하이청주,"1,886,000","4,257,000",소득,급여,,,,,,,,,,,,,,상여네트ＳＫ하이청주,10,주청이하ＫＳ트네여상
9210,9210,입금,인터넷뱅킹 대량이체,상여삼구구로지사,"11,810,000","11,810,000",소득,급여,,,,,,,,,,,,,,상여삼구구로지사,8,사지로구구삼여상
9211,9211,입금,인터넷뱅킹 대량이체,상여삼구넥스플렉스Ｆ,"50,000","50,000",소득,급여,,,,,,,,,,,,,,상여삼구넥스플렉스Ｆ,10,Ｆ스렉플스넥구삼여상
9212,9212,입금,인터넷뱅킹 대량이체,상여삼구서강대학교서,"286,000","286,000",소득,급여,,,,,,,,,,,,,,상여삼구서강대학교서,10,서교학대강서구삼여상
9213,9213,입금,인터넷뱅킹 대량이체,상여삼구아이앤씨본사, - ,"2,765,000",소득,급여,,,,,,,,,,,,,,상여삼구아이앤씨본사,10,사본씨앤이아구삼여상
9214,9214,입금,인터넷뱅킹 대량이체,상여삼구중앙대학교안,"303,000","303,000",소득,급여,,,,,,,,,,,,,,상여삼구중앙대학교안,10,안교학대앙중구삼여상
9215,9215,입금,인터넷뱅킹 대량이체,상여삼구ＦＳ본사,"3,199,000","3,199,000",소득,급여,,,,,,,,,,,,,,상여삼구ＦＳ본사,8,사본ＳＦ구삼여상
