index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
30,30,입금,인터넷뱅킹 대량이체,    　설상여,"496,000","496,000",소득,급여,,,,,,,,,,,,,,00000설상여,3,여상설00000
95,95,입금,인터넷뱅킹 대량이체,    설상여,"300,000","300,000",소득,급여,,,,,,,,,,,,,,0000설상여,3,여상설0000
659,659,입금,인터넷뱅킹 대량이체, 월　설상여,"200,000","200,000",소득,급여,,,,,,,,,,,,,,0월0설상여,4,여상설0월0
994,994,입금,인터넷뱅킹 대량이체, 월설상여,"300,000","300,000",소득,급여,,,,,,,,,,,,,,0월설상여,4,여상설월0
2702,2702,입금,급여 입금이체,HTS설상여,"298,000","298,000",소득,급여,,,,,,,,,,,,,,HTS설상여,6,여상설STH
3378,3378,입금,인터넷뱅킹 대량이체,가온칩스　설상여,"1,717,000","1,717,000",소득,급여,,,,,,,,,,,,,,가온칩스0설상여,7,여상설0스칩온가
7302,7302,입금,급여 입금이체,두경설상여,"397,000","1,127,000",소득,급여,,,,,,,,,,,,,,두경설상여,5,여상설경두
7703,7703,입금,인터넷뱅킹 대량이체,메인테크설상여,"928,000","928,000",소득,급여,,,,,,,,,,,,,,메인테크설상여,7,여상설크테인메
9591,9591,입금,상여금 입금이체,설상여,"100,000","49,165,000",소득,급여,,,,,,,,,,,,,,설상여,3,여상설
9592,9592,입금,인터넷뱅킹 대량이체,설상여,"100,000","49,165,000",소득,급여,,,,,,,,,,,,,,설상여,3,여상설
9593,9593,입금,전자뱅킹예약건별이체,설상여,"100,000","49,165,000",소득,급여,,,,,,,,,,,,,,설상여,3,여상설
10070,10070,입금,인터넷뱅킹 대량이체,슈퍼레이스설상여,"2,118,000","2,118,000",소득,급여,,,,,,,,,,,,,,슈퍼레이스설상여,8,여상설스이레퍼슈
10109,10109,입금,지로대량급여 입금이체,스테코설상여,"130,000","130,000",소득,급여,,,,,,,,,,,,,,스테코설상여,6,여상설코테스
15272,15272,입금,인터넷뱅킹 대량이체,페이업　설상여,"100,000","100,000",소득,급여,,,,,,,,,,,,,,페이업0설상여,6,여상설0업이페
15422,15422,입금,인터넷뱅킹 대량이체,플레이탱고　설상여,"500,000","500,000",소득,급여,,,,,,,,,,,,,,플레이탱고0설상여,8,여상설0고탱이레플
16836,16836,입금,인터넷뱅킹 대량이체,휘닉스설상여,"2,363,000","2,363,000",소득,급여,,,,,,,,,,,,,,휘닉스설상여,6,여상설스닉휘
17950,17950,입금,인터넷뱅킹 대량이체,ＫＡＰ　설상여,"1,346,000","1,346,000",소득,급여,,,,,,,,,,,,,,ＫＡＰ0설상여,6,여상설0ＰＡＫ
18242,18242,입금,인터넷뱅킹 대량이체,ＳＳＫ　설상여,"1,180,000","1,958,000",소득,급여,,,,,,,,,,,,,,ＳＳＫ0설상여,6,여상설0ＫＳＳ
66842,66842,지급,전자뱅킹예약건별이체,서호성＿설상여,"200,000","200,000",기타,급여지급,,,,,,,,,,,,,,서호성＿설상여,6,여상설＿성호서
