index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
630,630,입금,인터넷뱅킹 대량이체, 월　급여＿（주）알, - , - ,소득,급여,,,,,,,,,,,,,,0월0급여＿（주）알,7,알）주（＿여급0월0
809,809,입금,인터넷뱅킹 대량이체, 월급여㈜공간앤플랜,"2,939,000","2,939,000",소득,급여,,,,,,,,,,,,,,0월급여㈜공간앤플랜,9,랜플앤간공㈜여급월0
810,810,입금,인터넷뱅킹 대량이체, 월급여㈜솔텍,"3,942,000","3,942,000",소득,급여,,,,,,,,,,,,,,0월급여㈜솔텍,6,텍솔㈜여급월0
811,811,입금,인터넷뱅킹 대량이체, 월급여㈜에스마린,"3,475,000","3,475,000",소득,급여,,,,,,,,,,,,,,0월급여㈜에스마린,8,린마스에㈜여급월0
812,812,입금,인터넷뱅킹 대량이체, 월급여㈜여명,"2,460,000","3,649,000",소득,급여,,,,,,,,,,,,,,0월급여㈜여명,6,명여㈜여급월0
877,877,입금,인터넷뱅킹 대량이체, 월급여（주）위드플,"669,000","3,416,000",소득,급여,,,,,,,,,,,,,,0월급여（주）위드플,9,플드위）주（여급월0
1013,1013,입금,인터넷뱅킹 대량이체, 월식대㈜여명,"157,000","157,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,0월식대㈜여명,6,명여㈜대식월0
3393,3393,입금,인터넷뱅킹 대량이체,가족수당＿（주）가톨,"60,000","60,000",소득,기타소득,,,,,,,,,,,,,,가족수당＿（주）가톨,9,톨가）주（＿당수족가
8800,8800,입금,인터넷뱅킹 대량이체,삼경무역㈜식대,"27,000","27,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,삼경무역㈜식대,7,대식㈜역무경삼
9238,9238,입금,인터넷뱅킹 대량이체,상여（주）테크웨이즈,"3,249,000","4,273,000",소득,급여,,,,,,,,,,,,,,상여（주）테크웨이즈,10,즈이웨크테）주（여상
9597,9597,입금,인터넷뱅킹 대량이체,설상여금＿（주）알티,"500,000","500,000",소득,급여,,,,,,,,,,,,,,설상여금＿（주）알티,9,티알）주（＿금여상설
9623,9623,입금,인터넷뱅킹 대량이체,성과급㈜광장오토모티,"1,083,000","1,083,000",소득,급여,,,,,,,,,,,,,,성과급㈜광장오토모티,10,티모토오장광㈜급과성
