index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
536,536,입금,전자뱅킹예약건별이체, / 용돈, - , - ,입금이체,경조사/용돈입금,,,,,,,,,,,,,,0/0용돈,5,돈용0/0
583,583,입금,전자뱅킹예약건별이체, 월 주용돈,"200,000","200,000",입금이체,경조사/용돈입금,,,,,,,,,,,,,,0월0주용돈,6,돈용주0월0
970,970,입금,전자뱅킹예약건별이체, 월분용돈,"300,000","300,000",입금이체,경조사/용돈입금,,,,,,,,,,,,,,0월분용돈,5,돈용분월0
1041,1041,입금,전자뱅킹예약건별이체, 월용돈, - ,"600,000",입금이체,경조사/용돈입금,,,,,,,,,,,,,,0월용돈,4,돈용월0
7563,7563,입금,전자뱅킹예약건별이체,림이용돈,"60,000","60,000",입금이체,경조사/용돈입금,,,,,,,,,,,,,,림이용돈,4,돈용이림
9560,9560,입금,인터넷뱅킹 대량이체,설　세배돈,"2,000,000","2,000,000",소득,급여,,,,,,,,,,,,,,설0세배돈,5,돈배세0설
10933,10933,입금,전자뱅킹예약건별이체,아들용돈, - , - ,입금이체,경조사/용돈입금,,,,,,,,,,,,,,아들용돈,4,돈용들아
11858,11858,입금,전자금융 자금집금,용돈, - ,"50,000",입금이체,경조사/용돈입금,,,,,,,,,,,,,,용돈,2,돈용
12669,12669,입금,전자뱅킹예약건별이체,이선이곗돈,"100,000","100,000",입금이체,모임비입금,,,,,,,,,,,,,,이선이곗돈,5,돈곗이선이
14669,14669,입금,인터넷뱅킹 대량이체,커피빈　세뱃돈,"50,000","50,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,커피빈0세뱃돈,7,돈뱃세0빈피커
25655,25655,지급,전자뱅킹예약건별이체,  월아버지용돈, - , - ,개인거래,경조사/용돈,,,,,,,,,,,,,,00월아버지용돈,8,돈용지버아월00
33146,33146,지급,전자뱅킹예약건별이체, 월용돈,"500,000","500,000",개인거래,경조사/용돈,,,,,,,,,,,,,,0월용돈,4,돈용월0
39893,39893,지급,요구불간계좌이체,J월용돈, - , - ,개인거래,경조사/용돈,,,,,,,,,,,,,,J월용돈,4,돈용월J
40989,40989,지급,요구불간계좌이체,가영용돈, - , - ,개인거래,경조사/용돈,,,,,,,,,,,,,,가영용돈,4,돈용영가
41082,41082,지급,요구불간계좌이체,가현용돈, - , - ,개인거래,경조사/용돈,,,,,,,,,,,,,,가현용돈,4,돈용현가
42384,42384,지급,요구불간계좌이체,곗돈, - ,"50,000",개인거래,모임비,,,,,,,,,,,,,,곗돈,2,돈곗
42385,42385,지급,전자뱅킹예약건별이체,곗돈, - ,"50,000",개인거래,모임비,,,,,,,,,,,,,,곗돈,2,돈곗
42884,42884,지급,요구불간계좌이체,공주용돈, - , - ,개인거래,경조사/용돈,,,,,,,,,,,,,,공주용돈,4,돈용주공
49649,49649,지급,요구불간계좌이체,김규민 용돈, - , - ,개인거래,경조사/용돈,,,,,,,,,,,,,,김규민0용돈,6,돈용0민규김
50979,50979,지급,요구불간계좌이체,김수형용돈, - , - ,개인거래,경조사/용돈,,,,,,,,,,,,,,김수형용돈,5,돈용형수김
51625,51625,지급,요구불간계좌이체,김윤영용돈, - , - ,개인거래,경조사/용돈,,,,,,,,,,,,,,김윤영용돈,5,돈용영윤김
53466,53466,지급,요구불간계좌이체,남매곗돈, - , - ,개인거래,모임비,,,,,,,,,,,,,,남매곗돈,4,돈곗매남
53679,53679,지급,요구불간계좌이체,남편용돈, - , - ,개인거래,경조사/용돈,,,,,,,,,,,,,,남편용돈,4,돈용편남
53722,53722,지급,요구불간계좌이체,내사랑근영용돈, - , - ,개인거래,경조사/용돈,,,,,,,,,,,,,,내사랑근영용돈,7,돈용영근랑사내
59485,59485,지급,요구불간계좌이체,동우용돈, - , - ,개인거래,경조사/용돈,,,,,,,,,,,,,,동우용돈,4,돈용우동
59523,59523,지급,요구불간계좌이체,동창곗돈, - , - ,개인거래,모임비,,,,,,,,,,,,,,동창곗돈,4,돈곗창동
59543,59543,지급,전자뱅킹예약건별이체,동현용돈,"400,000","400,000",개인거래,경조사/용돈,,,,,,,,,,,,,,동현용돈,4,돈용현동
59777,59777,지급,요구불간계좌이체,람보갯돈, - , - ,개인거래,기타출금,,,,,,,,,,,,,,람보갯돈,4,돈갯보람
