index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
23,23,입금,인터넷뱅킹 대량이체,     월활동비,"70,000","70,000",소득,기타소득,,,,,,,,,,,,,,00000월활동비,4,비동활월00000
35,35,입금,인터넷뱅킹 대량이체,    　자기계발비,"879,000","879,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,00000자기계발비,5,비발계기자00000
38,38,입금,인터넷뱅킹 대량이체,    경비, - ,"177,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,0000경비,2,비경0000
39,39,입금,인터넷뱅킹 대량이체,    교통비,"63,000","63,000",입금이체,생활비입금,,,,,,,,,,,,,,0000교통비,3,비통교0000
67,67,입금,인터넷뱅킹 대량이체,    년　설귀성비,"400,000","450,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,0000년0설귀성비,5,비성귀설0년0000
101,101,입금,인터넷뱅킹 대량이체,    여비, - , - ,입금이체,생활비입금,,,,,,,,,,,,,,0000여비,2,비여0000
154,154,입금,전자뱅킹예약건별이체,   호 월관리비,"30,000","30,000",소득,부동산수입,,,,,,,,,,,,,,000호0월관리비,5,비리관월0호000
159,159,입금,인터넷뱅킹 대량이체,   호관리비,"40,000","40,000",소득,부동산수입,,,,,,,,,,,,,,000호관리비,4,비리관호000
185,185,입금,인터넷뱅킹 대량이체,  　경비, - , - ,입금이체,복리후생비/경비,,,,,,,,,,,,,,000경비,2,비경000
188,188,입금,인터넷뱅킹 대량이체,  경비,"50,000","50,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,00경비,2,비경00
197,197,입금,인터넷뱅킹 대량이체,  년  월경비,"47,000","47,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,00년00월경비,4,비경월00년00
206,206,입금,인터넷뱅킹 대량이체,  년 월경비,"81,000","531,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,00년0월경비,4,비경월0년00
210,210,입금,인터넷뱅킹 대량이체,  년 월영업활동비,"99,000","446,000",소득,기타소득,,,,,,,,,,,,,,00년0월영업활동비,7,비동활업영월0년00
211,211,입금,인터넷뱅킹 대량이체,  년 월유류비,"318,000","318,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,00년0월유류비,5,비류유월0년00
212,212,입금,인터넷뱅킹 대량이체,  년 월의국비, - , - ,소득,기타소득,,,,,,,,,,,,,,00년0월의국비,5,비국의월0년00
214,214,입금,인터넷뱅킹 대량이체,  년 월통신비,"50,000","50,000",입금이체,생활비입금,,,,,,,,,,,,,,00년0월통신비,5,비신통월0년00
271,271,입금,인터넷뱅킹 대량이체,  년표준지여비,"9,273,000","9,273,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,00년표준지여비,6,비여지준표년00
277,277,입금,인터넷뱅킹 대량이체,  당직비,"600,000","600,000",소득,급여,,,,,,,,,,,,,,00당직비,3,비직당00
305,305,입금,인터넷뱅킹 대량이체,  야식비, - ,"156,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,00야식비,3,비식야00
315,315,입금,인터넷뱅킹 대량이체,  월 주개인경비,"130,000","130,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,00월0주개인경비,6,비경인개주0월00
316,316,입금,인터넷뱅킹 대량이체,  월 차개인경비,"60,000","60,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,00월0차개인경비,6,비경인개차0월00
319,319,입금,인터넷뱅킹 대량이체,  월　개인경비,"20,000","20,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,00월0개인경비,5,비경인개0월00
320,320,입금,인터넷뱅킹 대량이체,  월　개인사용경비,"141,000","141,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,00월0개인사용경비,7,비경용사인개0월00
321,321,입금,인터넷뱅킹 대량이체,  월　경비,"239,000","1,000,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,00월0경비,3,비경0월00
323,323,입금,인터넷뱅킹 대량이체,  월　교통비,"10,000","10,000",입금이체,생활비입금,,,,,,,,,,,,,,00월0교통비,4,비통교0월00
337,337,입금,인터넷뱅킹 대량이체,  월　문화체련비, - ,"200,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,00월0문화체련비,6,비련체화문0월00
340,340,입금,인터넷뱅킹 대량이체,  월　사내의료비,"4,000","21,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,00월0사내의료비,6,비료의내사0월00
345,345,입금,인터넷뱅킹 대량이체,  월　영업활동비,"1,000,000","1,000,000",소득,기타소득,,,,,,,,,,,,,,00월0영업활동비,6,비동활업영0월00
346,346,입금,인터넷뱅킹 대량이체,  월　일반경비,"350,000","350,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,00월0일반경비,5,비경반일0월00
350,350,입금,인터넷뱅킹 대량이체,  월　직책활동비,"450,000","1,150,000",소득,기타소득,,,,,,,,,,,,,,00월0직책활동비,6,비동활책직0월00
351,351,입금,인터넷뱅킹 대량이체,  월　차량지원비,"54,000","54,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,00월0차량지원비,6,비원지량차0월00
354,354,입금,인터넷뱅킹 대량이체,  월　통신비,"60,000","164,000",입금이체,생활비입금,,,,,,,,,,,,,,00월0통신비,4,비신통0월00
356,356,입금,인터넷뱅킹 대량이체,  월　특근비,"5,000","5,000",소득,급여,,,,,,,,,,,,,,00월0특근비,4,비근특0월00
359,359,입금,인터넷뱅킹 대량이체,  월　현장비,"300,000","500,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,00월0현장비,4,비장현0월00
361,361,입금,인터넷뱅킹 대량이체,  월개인경비,"89,000","381,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,00월개인경비,5,비경인개월00
362,362,입금,인터넷뱅킹 대량이체,  월개인비, - ,"14,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,00월개인비,4,비인개월00
364,364,입금,인터넷뱅킹 대량이체,  월경비, - ,"1,270,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,00월경비,3,비경월00
366,366,입금,인터넷뱅킹 대량이체,  월교통비,"252,000","252,000",입금이체,생활비입금,,,,,,,,,,,,,,00월교통비,4,비통교월00
409,409,입금,인터넷뱅킹 대량이체,  월기초활동비,"60,000","60,000",소득,기타소득,,,,,,,,,,,,,,00월기초활동비,6,비동활초기월00
415,415,입금,인터넷뱅킹 대량이체,  월법인카드경비,"82,000","82,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,00월법인카드경비,7,비경드카인법월00
422,422,입금,인터넷뱅킹 대량이체,  월분교통비,"58,000","58,000",입금이체,생활비입금,,,,,,,,,,,,,,00월분교통비,5,비통교분월00
428,428,입금,전자뱅킹예약건별이체,  월분영업지원비,"42,000","42,000",소득,기타소득,,,,,,,,,,,,,,00월분영업지원비,7,비원지업영분월00
430,430,입금,전자뱅킹예약건별이체,  월분중식비,"100,000","100,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,00월분중식비,5,비식중분월00
441,441,입금,인터넷뱅킹 대량이체,  월업무지원비,"30,000","30,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,00월업무지원비,6,비원지무업월00
442,442,입금,인터넷뱅킹 대량이체,  월여비,"30,000","30,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,00월여비,3,비여월00
449,449,입금,인터넷뱅킹 대량이체,  월출장비,"1,713,000","1,713,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,00월출장비,4,비장출월00
452,452,입금,인터넷뱅킹 대량이체,  월통신비,"20,000","20,000",입금이체,생활비입금,,,,,,,,,,,,,,00월통신비,4,비신통월00
458,458,입금,인터넷뱅킹 대량이체,  월현금경비,"30,000","30,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,00월현금경비,5,비경금현월00
461,461,입금,전자뱅킹예약건별이체,  월환경관리비,"150,000","150,000",소득,기타소득,,,,,,,,,,,,,,00월환경관리비,6,비리관경환월00
464,464,입금,인터넷뱅킹 대량이체,  월휴일교통비,"20,000","20,000",입금이체,생활비입금,,,,,,,,,,,,,,00월휴일교통비,6,비통교일휴월00
466,466,입금,인터넷뱅킹 대량이체,  월Ａ／Ｓ활동비,"50,000","50,000",소득,기타소득,,,,,,,,,,,,,,00월Ａ／Ｓ활동비,6,비동활Ｓ／Ａ월00
