index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
26,26,입금,인터넷뱅킹 대량이체,    　　수익정산,"59,000","59,000",소득,사업소득,,,,,,,,,,,,,,000000수익정산,4,산정익수000000
33,33,입금,인터넷뱅킹 대량이체,    　수익정산,"50,000","81,000",소득,사업소득,,,,,,,,,,,,,,00000수익정산,4,산정익수00000
73,73,입금,인터넷뱅킹 대량이체,    년　중도정산,"261,000","261,000",소득,사업소득,,,,,,,,,,,,,,0000년0중도정산,5,산정도중0년0000
99,99,입금,인터넷뱅킹 대량이체,    수익정산,"56,000","56,000",소득,사업소득,,,,,,,,,,,,,,0000수익정산,4,산정익수0000
183,183,입금,펌뱅킹 입금이체,  ST빠른정산, - ,"7,113,000",소득,사업소득,,,,,,,,,,,,,,00ST빠른정산,6,산정른빠TS00
184,184,입금,펌뱅킹 입금이체,  ST일반정산, - ,"38,119,000",소득,사업소득,,,,,,,,,,,,,,00ST일반정산,6,산정반일TS00
237,237,입금,인터넷뱅킹 대량이체,  년건보료정산,"88,000","88,000",입금이체,환급/환불,,,,,,,,,,,,,,00년건보료정산,6,산정료보건년00
417,417,입금,인터넷뱅킹 대량이체,  월법인카드정산, - ,"193,000",소득,사업소득,,,,,,,,,,,,,,00월법인카드정산,7,산정드카인법월00
580,580,입금,인터넷뱅킹 대량이체, 월 일결제대금정산,"3,000","11,000",소득,사업소득,,,,,,,,,,,,,,0월0일결제대금정산,8,산정금대제결일0월0
750,750,입금,인터넷뱅킹 대량이체, 월개인경비정산,"20,000","292,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,0월개인경비정산,7,산정비경인개월0
754,754,입금,인터넷뱅킹 대량이체, 월갤러리숍판매정산,"67,000","67,000",소득,사업소득,,,,,,,,,,,,,,0월갤러리숍판매정산,9,산정매판숍리러갤월0
1131,1131,입금,인터넷뱅킹 대량이체, 월코케정산,"390,000","390,000",소득,기타소득,,,,,,,,,,,,,,0월코케정산,5,산정케코월0
3573,3573,입금,인터넷뱅킹 대량이체,개인여비정산,"216,000","216,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,개인여비정산,6,산정비여인개
3575,3575,입금,인터넷뱅킹 대량이체,개인정산,"252,000","1,102,000",소득,사업소득,,,,,,,,,,,,,,개인정산,4,산정인개
3579,3579,입금,인터넷뱅킹 대량이체,개인지출정산, - ,"63,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,개인지출정산,6,산정출지인개
3597,3597,입금,인터넷뱅킹 대량이체,건강보험정산,"19,000","32,000",입금이체,환급/환불,,,,,,,,,,,,,,건강보험정산,6,산정험보강건
3693,3693,입금,인터넷뱅킹 대량이체,경비정산, - ,"200,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,경비정산,4,산정비경
3735,3735,입금,인터넷뱅킹 대량이체,고기나우정산, - , - ,소득,기타소득,,,,,,,,,,,,,,고기나우정산,6,산정우나기고
3775,3775,입금,인터넷뱅킹 대량이체,고용보험정산,"1,000","1,000",입금이체,환급/환불,,,,,,,,,,,,,,고용보험정산,6,산정험보용고
4045,4045,입금,인터넷뱅킹 대량이체,국내출장비정산,"600,000","600,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,국내출장비정산,7,산정비장출내국
4526,4526,입금,인터넷뱅킹 대량이체,국제퇴직정산,"660,000","1,593,000",소득,퇴직금,,,,,,,,,,,,,,국제퇴직정산,6,산정직퇴제국
5842,5842,입금,인터넷뱅킹 대량이체,년말정산,"526,000","526,000",입금이체,환급/환불,,,,,,,,,,,,,,년말정산,4,산정말년
6650,6650,입금,인터넷뱅킹 대량이체,단국대퇴직정산,"84,000","84,000",소득,퇴직금,,,,,,,,,,,,,,단국대퇴직정산,7,산정직퇴대국단
7356,7356,입금,인터넷뱅킹 대량이체,디베이스앤퇴직정산,"820,000","820,000",소득,퇴직금,,,,,,,,,,,,,,디베이스앤퇴직정산,9,산정직퇴앤스이베디
7547,7547,입금,인터넷뱅킹 대량이체,리스너＿출장정산, - , - ,입금이체,복리후생비/경비,,,,,,,,,,,,,,리스너＿출장정산,7,산정장출＿너스리
8571,8571,입금,급여 입금이체,부천퇴직정산,"46,000","704,000",소득,퇴직금,,,,,,,,,,,,,,부천퇴직정산,6,산정직퇴천부
8676,8676,입금,인터넷뱅킹 대량이체,비컴경비정산,"129,000","129,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,비컴경비정산,6,산정비경컴비
8678,8678,입금,인터넷뱅킹 대량이체,비컴일비정산,"10,000","10,000",입금이체,복리후생비/경비,,,,,,,,,,,,,,비컴일비정산,6,산정비일컴비
8727,8727,입금,인터넷뱅킹 대량이체,사비정산,"2,616,000","2,616,000",소득,기타소득,,,,,,,,,,,,,,사비정산,4,산정비사
8737,8737,입금,인터넷뱅킹 대량이체,사우회정산,"150,000","150,000",소득,기타소득,,,,,,,,,,,,,,사우회정산,5,산정회우사
9050,9050,입금,인터넷뱅킹 대량이체,삼원  월정산,"135,000","135,000",소득,기타소득,,,,,,,,,,,,,,삼원00월정산,5,산정월00원삼
