index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
3410,3410,입금,인터넷뱅킹 대량이체,갈산종합사회복지관, - , - ,소득,기타소득,,,,,,,,,,,,,,갈산종합사회복지관,9,관지복회사합종산갈
3469,3469,입금,인터넷뱅킹 대량이체,강동노인종합복지관,"87,000","87,000",입금이체,회사입금,,,,,,,,,,,,,,강동노인종합복지관,9,관지복합종인노동강
3876,3876,입금,인터넷뱅킹 대량이체,광명장애인종합복지관,"118,000","336,000",입금이체,회사입금,,,,,,,,,,,,,,광명장애인종합복지관,10,관지복합종인애장명광
4001,4001,입금,급여 입금이체,구미종합사회복지관, - ,"1,913,000",입금이체,회사입금,,,,,,,,,,,,,,구미종합사회복지관,9,관지복회사합종미구
5454,5454,입금,인터넷뱅킹 대량이체,길음종합사회복지관, - , - ,입금이체,회사입금,,,,,,,,,,,,,,길음종합사회복지관,9,관지복회사합종음길
6826,6826,입금,인터넷뱅킹 대량이체,대방종합사회복지관, - ,"511,000",입금이체,회사입금,,,,,,,,,,,,,,대방종합사회복지관,9,관지복회사합종방대
7617,7617,입금,인터넷뱅킹 대량이체,마포장애인종합복지관, - ,"200,000",입금이체,회사입금,,,,,,,,,,,,,,마포장애인종합복지관,10,관지복합종인애장포마
9677,9677,입금,인터넷뱅킹 대량이체,성민종합사회복지관,"35,000","46,000",소득,기타소득,,,,,,,,,,,,,,성민종합사회복지관,9,관지복회사합종민성
11565,11565,입금,인터넷뱅킹 대량이체,연무사회복지관,"100,000","450,000",입금이체,회사입금,,,,,,,,,,,,,,연무사회복지관,7,관지복회사무연
12152,12152,입금,인터넷뱅킹 대량이체,월계종합사회복지관,"100,000","100,000",입금이체,회사입금,,,,,,,,,,,,,,월계종합사회복지관,9,관지복회사합종계월
12544,12544,입금,급여 입금이체,응암노인복지관, - ,"295,000",입금이체,회사입금,,,,,,,,,,,,,,응암노인복지관,7,관지복인노암응
12969,12969,입금,인터넷뱅킹 대량이체,일산노인복지관,"70,000","70,000",입금이체,회사입금,,,,,,,,,,,,,,일산노인복지관,7,관지복인노산일
12970,12970,입금,인터넷뱅킹 대량이체,일산노인종합복지관, - , - ,입금이체,회사입금,,,,,,,,,,,,,,일산노인종합복지관,9,관지복합종인노산일
13617,13617,입금,인터넷뱅킹 대량이체,종로장애인복지관, - ,"100,000",입금이체,회사입금,,,,,,,,,,,,,,종로장애인복지관,8,관지복인애장로종
16701,16701,입금,인터넷뱅킹 대량이체,홍은종합사회복지관,"50,000","300,000",입금이체,회사입금,,,,,,,,,,,,,,홍은종합사회복지관,9,관지복회사합종은홍
40987,40987,지급,CMS공동망 출금이체,가양 종합복지관,"10,000","10,000",기타,기부,,,,,,,,,,,,,,가양0종합복지관,7,관지복합종0양가
41375,41375,지급,CMS공동망 출금이체,강북장애인복지관,"5,000","5,000",기타,기부,,,,,,,,,,,,,,강북장애인복지관,8,관지복인애장북강
42090,42090,지급,CMS공동망 출금이체,경기시각복지관, - ,"5,000",기타,기부,,,,,,,,,,,,,,경기시각복지관,7,관지복각시기경
42218,42218,지급,CMS공동망 출금이체,경남장애인복지관,"10,000","10,000",기타,기부,,,,,,,,,,,,,,경남장애인복지관,8,관지복인애장남경
42372,42372,지급,CMS공동망 출금이체,계양사회복지관, - , - ,기타,기부,,,,,,,,,,,,,,계양사회복지관,7,관지복회사양계
42587,42587,지급,CMS공동망 출금이체,고양장애인복지관, - ,"30,000",기타,기부,,,,,,,,,,,,,,고양장애인복지관,8,관지복인애장양고
42913,42913,지급,CMS공동망 출금이체,과천장애인복지관, - , - ,기타,기부,,,,,,,,,,,,,,과천장애인복지관,8,관지복인애장천과
43250,43250,지급,CMS공동망 출금이체,광진노인복지관,"2,000","2,000",기타,기부,,,,,,,,,,,,,,광진노인복지관,7,관지복인노진광
48263,48263,지급,CMS공동망 출금이체,금천노인복지관,"10,000","10,000",기타,기부,,,,,,,,,,,,,,금천노인복지관,7,관지복인노천금
48317,48317,지급,CMS공동망 출금이체,기독교사회복지관,"5,000","5,000",기타,기부,,,,,,,,,,,,,,기독교사회복지관,8,관지복회사교독기
52601,52601,지급,CMS공동망 출금이체,김포장애인복지관, - , - ,기타,기부,,,,,,,,,,,,,,김포장애인복지관,8,관지복인애장포김
53418,53418,지급,CMS공동망 출금이체,남구장애인복지관,"10,000","10,000",기타,기부,,,,,,,,,,,,,,남구장애인복지관,8,관지복인애장구남
53609,53609,지급,CMS공동망 출금이체,남원시노인복지관,"10,000","10,000",기타,기부,,,,,,,,,,,,,,남원시노인복지관,8,관지복인노시원남
54120,54120,지급,CMS공동망 출금이체,논현노인복지관,"10,000","10,000",기타,기부,,,,,,,,,,,,,,논현노인복지관,7,관지복인노현논
58329,58329,지급,CMS공동망 출금이체,단원구노인복지관,"30,000","30,000",기타,기부,,,,,,,,,,,,,,단원구노인복지관,8,관지복인노구원단
58344,58344,지급,CMS공동망 출금이체,당감사회복지관,"10,000","10,000",기타,기부,,,,,,,,,,,,,,당감사회복지관,7,관지복회사감당
58642,58642,지급,CMS공동망 출금이체,대덕장애인복지관, - ,"5,000",기타,기부,,,,,,,,,,,,,,대덕장애인복지관,8,관지복인애장덕대
59296,59296,지급,CMS공동망 출금이체,동구장애인복지관,"20,000","20,000",기타,기부,,,,,,,,,,,,,,동구장애인복지관,8,관지복인애장구동
