index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
3639,3639,입금,납부자자동 입금이체,경남－급여, - , - ,소득,급여,,,,,,,,,,,,,,경남－급여,4,여급－남경
4117,4117,입금,납부자자동 입금이체,국민－급여, - ,"2,000,000",소득,급여,,,,,,,,,,,,,,국민－급여,4,여급－민국
4631,4631,입금,납부자자동 입금이체,금고－급여, - ,"2,000,000",소득,급여,,,,,,,,,,,,,,금고－급여,4,여급－고금
4659,4659,입금,납부자자동 입금이체,금고－삼성전자급여,"3,000,000","3,000,000",소득,급여,,,,,,,,,,,,,,금고－삼성전자급여,8,여급자전성삼－고금
4691,4691,입금,납부자자동 입금이체,금고－전자급여,"500,000","500,000",소득,급여,,,,,,,,,,,,,,금고－전자급여,6,여급자전－고금
4692,4692,입금,납부자자동 입금이체,금고－정기급여,"2,000,000","2,000,000",소득,급여,,,,,,,,,,,,,,금고－정기급여,6,여급기정－고금
4718,4718,입금,납부자자동 입금이체,금고－ＳＤＣ월급여,"1,000,000","1,000,000",소득,급여,,,,,,,,,,,,,,금고－ＳＤＣ월급여,8,여급월ＣＤＳ－고금
5284,5284,입금,납부자자동 입금이체,기업－급여,"750,000","750,000",소득,급여,,,,,,,,,,,,,,기업－급여,4,여급－업기
5959,5959,입금,납부자자동 입금이체,농협－급여, - ,"1,100,000",소득,급여,,,,,,,,,,,,,,농협－급여,4,여급－협농
6707,6707,입금,납부자자동 입금이체,대구－급여, - ,"800,000",소득,급여,,,,,,,,,,,,,,대구－급여,4,여급－구대
6753,6753,입금,납부자자동 입금이체,대구－우창여객급여,"1,200,000","1,200,000",소득,급여,,,,,,,,,,,,,,대구－우창여객급여,8,여급객여창우－구대
8466,8466,입금,납부자자동 입금이체,부산－급여,"800,000","1,000,000",소득,급여,,,,,,,,,,,,,,부산－급여,4,여급－산부
8781,8781,입금,납부자자동 입금이체,산업－급여,"500,000","500,000",소득,급여,,,,,,,,,,,,,,산업－급여,4,여급－업산
10361,10361,입금,납부자자동 입금이체,신한－급여,"500,000","2,000,000",소득,급여,,,,,,,,,,,,,,신한－급여,4,여급－한신
10417,10417,입금,납부자자동 입금이체,신한－대통급여,"850,000","850,000",소득,급여,,,,,,,,,,,,,,신한－대통급여,6,여급통대－한신
10683,10683,입금,납부자자동 입금이체,신협－급여, - ,"600,000",소득,급여,,,,,,,,,,,,,,신협－급여,4,여급－협신
12032,12032,입금,납부자자동 입금이체,우체－급여, - , - ,소득,급여,,,,,,,,,,,,,,우체－급여,4,여급－체우
15560,15560,입금,납부자자동 입금이체,하나－급여, - ,"2,000,000",소득,급여,,,,,,,,,,,,,,하나－급여,4,여급－나하
15782,15782,입금,납부자자동 입금이체,하나－우리마트급여, - , - ,소득,급여,,,,,,,,,,,,,,하나－우리마트급여,8,여급트마리우－나하
43611,43611,지급,타행자동이체-전자금융부,국민-KB급여, - , - ,기타,급여지급,,,,,,,,,,,,,,국민-KB급여,6,여급BK-민국
43612,43612,지급,타행자동이체-전자금융부,국민-Kb급여, - , - ,기타,급여지급,,,,,,,,,,,,,,국민-Kb급여,6,여급bK-민국
43723,43723,지급,타행자동이체-전자금융부,국민-국민_급여, - , - ,기타,급여지급,,,,,,,,,,,,,,국민-국민_급여,6,여급_민국-민국
43726,43726,지급,타행자동이체-전자금융부,국민-국민급여,"1,000","1,000",기타,급여지급,,,,,,,,,,,,,,국민-국민급여,6,여급민국-민국
43734,43734,지급,타행자동이체-전자금융부,국민-국민은행 급여, - , - ,기타,급여지급,,,,,,,,,,,,,,국민-국민은행0급여,8,여급0행은민국-민국
43736,43736,지급,타행자동이체-전자금융부,국민-국민은행급여, - , - ,기타,급여지급,,,,,,,,,,,,,,국민-국민은행급여,8,여급행은민국-민국
43776,43776,지급,타행자동이체-전자금융부,국민-급여, - ,"1,000",기타,급여지급,,,,,,,,,,,,,,국민-급여,4,여급-민국
44071,44071,지급,타행자동이체-전자금융부,국민-김현진 급여, - , - ,기타,급여지급,,,,,,,,,,,,,,국민-김현진0급여,7,여급0진현김-민국
44200,44200,지급,타행자동이체-전자금융부,국민-문은정급여, - , - ,기타,급여지급,,,,,,,,,,,,,,국민-문은정급여,7,여급정은문-민국
44536,44536,지급,타행자동이체-전자금융부,국민-신창호-급여, - , - ,기타,급여지급,,,,,,,,,,,,,,국민-신창호-급여,7,여급-호창신-민국
44991,44991,지급,타행자동이체-전자금융부,국민-인혁급여, - , - ,기타,급여지급,,,,,,,,,,,,,,국민-인혁급여,6,여급혁인-민국
45108,45108,지급,타행자동이체-전자금융부,국민-전하늘(급여), - , - ,기타,급여지급,,,,,,,,,,,,,,국민-전하늘급여,7,여급늘하전-민국
45330,45330,지급,타행자동이체-전자금융부,국민-최문경급여, - , - ,기타,급여지급,,,,,,,,,,,,,,국민-최문경급여,7,여급경문최-민국
48445,48445,지급,타행자동이체-전자금융부,기업-급여, - , - ,기타,급여지급,,,,,,,,,,,,,,기업-급여,4,여급-업기
48454,48454,지급,타행자동이체-전자금융부,기업-기업용돈급여, - , - ,기타,급여지급,,,,,,,,,,,,,,기업-기업용돈급여,8,여급돈용업기-업기
54423,54423,지급,타행자동이체-전자금융부,농협-급여, - , - ,기타,급여지급,,,,,,,,,,,,,,농협-급여,4,여급-협농
54844,54844,지급,타행자동이체-전자금융부,농협-나윤성급여, - , - ,기타,급여지급,,,,,,,,,,,,,,농협-나윤성급여,7,여급성윤나-협농
54901,54901,지급,타행자동이체-전자금융부,농협-농협급여, - , - ,기타,급여지급,,,,,,,,,,,,,,농협-농협급여,6,여급협농-협농
55755,55755,지급,타행자동이체-전자금융부,농협-월정급여, - , - ,기타,급여지급,,,,,,,,,,,,,,농협-월정급여,6,여급정월-협농
58402,58402,지급,타행자동이체-전자금융부,대구-급여, - , - ,기타,급여지급,,,,,,,,,,,,,,대구-급여,4,여급-구대
70822,70822,지급,타행자동이체-전자금융부,신한-급여, - , - ,기타,급여지급,,,,,,,,,,,,,,신한-급여,4,여급-한신
71364,71364,지급,타행자동이체-전자금융부,신한-신한급여, - , - ,기타,급여지급,,,,,,,,,,,,,,신한-신한급여,6,여급한신-한신
71371,71371,지급,타행자동이체-전자금융부,신한-신한은행급여, - , - ,기타,급여지급,,,,,,,,,,,,,,신한-신한은행급여,8,여급행은한신-한신
71591,71591,지급,타행자동이체-전자금융부,신한-이상순(급여), - , - ,기타,급여지급,,,,,,,,,,,,,,신한-이상순급여,7,여급순상이-한신
71761,71761,지급,타행자동이체-전자금융부,신한-장은종급여, - , - ,기타,급여지급,,,,,,,,,,,,,,신한-장은종급여,7,여급종은장-한신
72899,72899,지급,타행자동이체-전자금융부,신협-급여, - , - ,기타,급여지급,,,,,,,,,,,,,,신협-급여,4,여급-협신
77054,77054,지급,타행자동이체-전자금융부,ＳＣ-급여, - , - ,기타,급여지급,,,,,,,,,,,,,,ＳＣ-급여,4,여급-ＣＳ
