index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
270,270,입금,인터넷뱅킹 대량이체,  년특별상여금,"7,281,000","21,812,000",소득,급여,,,,,,,,,,,,,,00년특별상여금,6,금여상별특년00
927,927,입금,인터넷뱅킹 대량이체, 월명절상여금,"1,267,000","1,267,000",소득,급여,,,,,,,,,,,,,,0월명절상여금,6,금여상절명월0
4016,4016,입금,인터넷뱅킹 대량이체,구정　특별상여금,"559,000","568,000",소득,급여,,,,,,,,,,,,,,구정0특별상여금,7,금여상별특0정구
6920,6920,입금,인터넷뱅킹 대량이체,대주명절상여금,"300,000","300,000",소득,급여,,,,,,,,,,,,,,대주명절상여금,7,금여상절명주대
7789,7789,입금,급여 입금이체,명절상여금,"200,000","1,408,000",소득,급여,,,,,,,,,,,,,,명절상여금,5,금여상절명
7790,7790,입금,인터넷뱅킹 대량이체,명절상여금,"200,000","1,408,000",소득,급여,,,,,,,,,,,,,,명절상여금,5,금여상절명
8596,8596,입금,인터넷뱅킹 대량이체,분당명절상여금,"100,000","100,000",소득,급여,,,,,,,,,,,,,,분당명절상여금,7,금여상절명당분
9583,9583,입금,인터넷뱅킹 대량이체,설명절상여금,"100,000","300,000",소득,급여,,,,,,,,,,,,,,설명절상여금,6,금여상절명설
9633,9633,입금,인터넷뱅킹 대량이체,성과상여금, - ,"4,817,000",소득,급여,,,,,,,,,,,,,,성과상여금,5,금여상과성
9634,9634,입금,지로대량급여 입금이체,성과상여금, - ,"4,817,000",소득,급여,,,,,,,,,,,,,,성과상여금,5,금여상과성
9653,9653,입금,인터넷뱅킹 대량이체,성덕고성과상여금,"2,869,000","2,869,000",소득,급여,,,,,,,,,,,,,,성덕고성과상여금,8,금여상과성고덕성
13198,13198,입금,인터넷뱅킹 대량이체,재량근로상여금,"1,200,000","1,200,000",소득,급여,,,,,,,,,,,,,,재량근로상여금,7,금여상로근량재
14090,14090,입금,인터넷뱅킹 대량이체,중동고성과상여금,"1,723,000","3,446,000",소득,급여,,,,,,,,,,,,,,중동고성과상여금,8,금여상과성고동중
15124,15124,입금,인터넷뱅킹 대량이체,특별상여금, - ,"17,019,000",소득,급여,,,,,,,,,,,,,,특별상여금,5,금여상별특
17738,17738,입금,인터넷뱅킹 대량이체,ＡＮＵ특별상여금,"8,365,000","12,622,000",소득,급여,,,,,,,,,,,,,,ＡＮＵ특별상여금,8,금여상별특ＵＮＡ
18274,18274,입금,인터넷뱅킹 대량이체,ＴＩＳ명절상여금,"721,000","721,000",소득,급여,,,,,,,,,,,,,,ＴＩＳ명절상여금,8,금여상절명ＳＩＴ
