index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
9622,9622,입금,전자뱅킹예약건별이체,성과급 월,"580,000","580,000",소득,급여,,,,,,,,,,,,,,성과급0월,5,월0급과성
9623,9623,입금,인터넷뱅킹 대량이체,성과급㈜광장오토모티,"1,083,000","1,083,000",소득,급여,,,,,,,,,,,,,,성과급㈜광장오토모티,10,티모토오장광㈜급과성
9624,9624,입금,펌뱅킹 입금이체,성과급금호석유화,"17,112,000","39,394,000",소득,급여,,,,,,,,,,,,,,성과급금호석유화,8,화유석호금급과성
9625,9625,입금,펌뱅킹 입금이체,성과급금호폴리켐,"17,433,000","17,433,000",소득,급여,,,,,,,,,,,,,,성과급금호폴리켐,8,켐리폴호금급과성
9626,9626,입금,펌뱅킹 입금이체,성과급금호피앤비,"38,772,000","38,772,000",소득,급여,,,,,,,,,,,,,,성과급금호피앤비,8,비앤피호금급과성
9627,9627,입금,펌뱅킹 입금이체,성과급두산공작,"4,879,000","4,879,000",소득,급여,,,,,,,,,,,,,,성과급두산공작,7,작공산두급과성
9628,9628,입금,인터넷뱅킹 대량이체,성과급및귀성비,"1,556,000","1,556,000",소득,급여,,,,,,,,,,,,,,성과급및귀성비,7,비성귀및급과성
9629,9629,입금,인터넷뱅킹 대량이체,성과급조선선재,"9,011,000","9,011,000",소득,급여,,,,,,,,,,,,,,성과급조선선재,7,재선선조급과성
9630,9630,입금,펌뱅킹 입금이체,성과급포스코건설, - ,"8,203,000",소득,급여,,,,,,,,,,,,,,성과급포스코건설,8,설건코스포급과성
9632,9632,입금,인터넷뱅킹 대량이체,성과급／ＨＴＳ,"10,090,000","10,090,000",소득,급여,,,,,,,,,,,,,,성과급／ＨＴＳ,7,ＳＴＨ／급과성
